fund number,time,return,isreplace
7314.0,201003.0,0.07626,0.0
7314.0,201004.0,0.04875,0.0
7314.0,201005.0,-0.06825,0.0
7314.0,201006.0,-0.06828,0.0
7314.0,201007.0,0.0511,0.0
7314.0,201008.0,-0.06367,0.0
7314.0,201009.0,0.11231,0.0
7314.0,201010.0,0.02833,0.0
7314.0,201011.0,0.02576,0.0
7314.0,201012.0,0.07146,0.0
7314.0,201101.0,0.00878,0.0
7314.0,201102.0,0.06187,0.0
7314.0,201103.0,0.00993,0.0
7314.0,201104.0,0.01258,0.0
7314.0,201105.0,-0.01207,0.0
7314.0,201106.0,-0.02853,0.0
7314.0,201107.0,-0.03645,0.0
7314.0,201108.0,-0.096,0.0
7314.0,201109.0,-0.11547,0.0
7314.0,201110.0,0.09827,0.0
7314.0,201111.0,-0.01405,0.0
7314.0,201112.0,-0.00141,0.0
7314.0,201201.0,0.09287,0.0
7314.0,201202.0,0.02965,0.0
7314.0,201203.0,0.01576,0.0
7314.0,201204.0,0.01326,0.0
7314.0,201205.0,-0.08066,0.0
7314.0,201206.0,0.0356,0.0
7314.0,201207.0,-0.00484,0.0
7314.0,201208.0,0.02207,0.0
7314.0,201209.0,0.03494,0.0
7314.0,201210.0,-0.04261,0.0
7314.0,201211.0,-0.01017,0.0
7314.0,201212.0,0.0114,0.0
7314.0,201301.0,0.08942,0.0
7314.0,201302.0,0.02197,0.0
7314.0,201303.0,0.02119,0.0
7314.0,201304.0,-0.00517,0.0
7314.0,201305.0,0.03519,0.0
7314.0,201306.0,-0.01878,0.0
7314.0,201307.0,0.049,0.0
7314.0,201308.0,-0.00677,0.0
7314.0,201309.0,0.06258,0.0
7314.0,201310.0,0.02978,0.0
7314.0,201311.0,0.05851,0.0
7314.0,201312.0,0.02453,0.0
7339.0,200901.0,-0.03478,0.0
7339.0,200902.0,-0.09543,0.0
7339.0,200903.0,0.11791,0.0
7339.0,200904.0,0.25868,0.0
7339.0,200905.0,0.07397,0.0
7339.0,200906.0,0.03522,0.0
7339.0,200907.0,0.10192,0.0
7339.0,200908.0,0.02466,0.0
7339.0,200909.0,0.06864,0.0
7339.0,200910.0,-0.07141,0.0
7339.0,200911.0,0.05403,0.0
7339.0,200912.0,0.04389,0.0
7339.0,201001.0,-0.00509,0.0
7339.0,201002.0,0.05123,0.0
7339.0,201003.0,0.03755,0.0
7339.0,201004.0,0.06782,0.0
7339.0,201005.0,-0.07375,0.0
7339.0,201006.0,-0.06545,0.0
7339.0,201007.0,0.06676,0.0
7339.0,201008.0,-0.08367,0.0
7339.0,201009.0,0.10092,0.0
7339.0,201010.0,0.0935,0.0
7339.0,201011.0,0.01757,0.0
7339.0,201012.0,0.07971,0.0
7339.0,201101.0,0.02028,0.0
7339.0,201102.0,0.03983,0.0
7339.0,201103.0,0.02371,0.0
7339.0,201104.0,0.00708,0.0
7339.0,201105.0,-0.02284,0.0
7339.0,201106.0,-0.01961,0.0
7339.0,201107.0,-0.04334,0.0
7339.0,201108.0,-0.09735,0.0
7339.0,201109.0,-0.11514,0.0
7339.0,201110.0,0.09674,0.0
7339.0,201111.0,-0.03583,0.0
7339.0,201112.0,0.00974,0.0
7339.0,201201.0,0.0822,0.0
7339.0,201202.0,0.07719,0.0
7339.0,201203.0,0.04306,0.0
7339.0,201204.0,0.00554,0.0
7339.0,201205.0,-0.06559,0.0
7339.0,201206.0,0.02702,0.0
7339.0,201207.0,-0.01167,0.0
7339.0,201208.0,0.04045,0.0
7339.0,201209.0,0.02956,0.0
7339.0,201210.0,-0.02584,0.0
7339.0,201211.0,0.00536,0.0
7339.0,201212.0,0.02089,0.0
7339.0,201301.0,0.08295,0.0
7339.0,201302.0,0.01591,0.0
7339.0,201303.0,0.03731,0.0
7339.0,201304.0,0.01295,0.0
7339.0,201305.0,0.04214,0.0
7339.0,201306.0,-0.02118,0.0
7339.0,201307.0,0.05693,0.0
7339.0,201308.0,-0.02622,0.0
7339.0,201309.0,0.05681,0.0
7339.0,201310.0,0.03707,0.0
7339.0,201311.0,0.05915,0.0
7339.0,201312.0,0.05038,0.0
7340.0,200901.0,-0.02301,0.0
7340.0,200902.0,-0.12285,0.0
7340.0,200903.0,0.12268,0.0
7340.0,200904.0,0.18901,0.0
7340.0,200905.0,0.0574,0.0
7340.0,200906.0,0.02821,0.0
7340.0,200907.0,0.10156,0.0
7340.0,200908.0,0.03002,0.0
7340.0,200909.0,0.09768,0.0
7340.0,200910.0,-0.07867,0.0
7340.0,200911.0,0.13425,0.0
7340.0,200912.0,0.08173,0.0
7340.0,201001.0,-0.00276,0.0
7340.0,201002.0,0.04579,0.0
7340.0,201003.0,0.10593,0.0
7340.0,201004.0,0.09556,0.0
7340.0,201005.0,-0.0694,0.0
7340.0,201006.0,-0.05175,0.0
7340.0,201007.0,0.0453,0.0
7340.0,201008.0,-0.04355,0.0
7340.0,201009.0,0.10953,0.0
7340.0,201010.0,0.04421,0.0
7340.0,201011.0,0.02285,0.0
7340.0,201012.0,0.07397,0.0
7340.0,201101.0,0.02957,0.0
7340.0,201102.0,0.0457,0.0
7340.0,201103.0,-0.00228,0.0
7340.0,201104.0,0.01742,0.0
7340.0,201105.0,-0.03213,0.0
7340.0,201106.0,0.00494,0.0
7340.0,201107.0,-0.03097,0.0
7340.0,201108.0,-0.10584,0.0
7340.0,201109.0,-0.12831,0.0
7340.0,201110.0,0.11339,0.0
7340.0,201111.0,-0.02189,0.0
7340.0,201112.0,-0.0103,0.0
7340.0,201201.0,0.10832,0.0
7340.0,201202.0,0.0242,0.0
7340.0,201203.0,0.04623,0.0
7340.0,201204.0,0.01408,0.0
7340.0,201205.0,-0.07368,0.0
7340.0,201206.0,0.0432,0.0
7340.0,201207.0,-0.03286,0.0
7340.0,201208.0,0.02868,0.0
7340.0,201209.0,0.0447,0.0
7340.0,201210.0,0.01378,0.0
7340.0,201211.0,-0.0077,0.0
7340.0,201212.0,0.00706,0.0
7340.0,201301.0,0.09132,0.0
7340.0,201302.0,0.00789,0.0
7340.0,201303.0,0.0701,0.0
7340.0,201304.0,-0.00924,0.0
7340.0,201305.0,0.05422,0.0
7340.0,201306.0,-0.00693,0.0
7340.0,201307.0,0.06439,0.0
7340.0,201308.0,-0.01594,0.0
7340.0,201309.0,0.03616,0.0
7340.0,201310.0,0.02017,0.0
7340.0,201311.0,0.02691,0.0
7340.0,201312.0,0.03323,0.0
7341.0,200901.0,-0.03124,0.0
7341.0,200902.0,-0.11999,0.0
7341.0,200903.0,0.12428,0.0
7341.0,200904.0,0.16339,0.0
7341.0,200905.0,0.06795,0.0
7341.0,200906.0,-0.00103,0.0
7341.0,200907.0,0.13967,0.0
7341.0,200908.0,0.04675,0.0
7341.0,200909.0,0.04517,0.0
7341.0,200910.0,-0.05885,0.0
7341.0,200911.0,0.04383,0.0
7341.0,200912.0,0.0457,0.0
7341.0,201001.0,0.01075,0.0
7341.0,201002.0,0.0498,0.0
7341.0,201003.0,0.06403,0.0
7341.0,201004.0,0.07447,0.0
7341.0,201005.0,-0.08122,0.0
7341.0,201006.0,-0.09553,0.0
7341.0,201007.0,0.07608,0.0
7341.0,201008.0,-0.06062,0.0
7341.0,201009.0,0.10252,0.0
7341.0,201010.0,0.03802,0.0
7341.0,201011.0,0.02727,0.0
7341.0,201012.0,0.06302,0.0
7341.0,201101.0,0.06179,0.0
7341.0,201102.0,0.02737,0.0
7341.0,201103.0,0.02037,0.0
7341.0,201104.0,0.03104,0.0
7341.0,201105.0,-0.02312,0.0
7341.0,201106.0,-0.02193,0.0
7341.0,201107.0,-0.01244,0.0
7341.0,201108.0,-0.10572,0.0
7341.0,201109.0,-0.10993,0.0
7341.0,201110.0,0.13164,0.0
7341.0,201111.0,-0.04131,0.0
7341.0,201112.0,-0.00412,0.0
7341.0,201201.0,0.11068,0.0
7341.0,201202.0,0.03906,0.0
7341.0,201203.0,0.045,0.0
7341.0,201204.0,-0.00485,0.0
7341.0,201205.0,-0.08202,0.0
7341.0,201206.0,0.04469,0.0
7341.0,201207.0,0.00227,0.0
7341.0,201208.0,0.02736,0.0
7341.0,201209.0,0.03098,0.0
7341.0,201210.0,-0.0127,0.0
7341.0,201211.0,0.00253,0.0
7341.0,201212.0,0.01155,0.0
7341.0,201301.0,0.10446,0.0
7341.0,201302.0,-0.00099,0.0
7341.0,201303.0,0.04741,0.0
7341.0,201304.0,-0.006,0.0
7341.0,201305.0,0.01658,0.0
7341.0,201306.0,-0.01212,0.0
7341.0,201307.0,0.0701,0.0
7341.0,201308.0,-0.03497,0.0
7341.0,201309.0,0.05986,0.0
7341.0,201310.0,0.03151,0.0
7341.0,201311.0,0.0556,0.0
7341.0,201312.0,0.01666,0.0
7490.0,200901.0,-0.04032,0.0
7490.0,200902.0,-0.09839,0.0
7490.0,200903.0,0.12232,0.0
7490.0,200904.0,0.15007,0.0
7490.0,200905.0,0.09833,0.0
7490.0,200906.0,0.01746,0.0
7490.0,200907.0,0.07827,0.0
7490.0,200908.0,0.09031,0.0
7490.0,200909.0,0.06495,0.0
7490.0,200910.0,-0.0652,0.0
7490.0,200911.0,0.00074,0.0
7490.0,200912.0,0.09866,0.0
7490.0,201001.0,-0.00163,0.0
7490.0,201002.0,0.0341,0.0
7490.0,201003.0,0.09296,0.0
7490.0,201004.0,0.08897,0.0
7490.0,201005.0,-0.0825,0.0
7490.0,201006.0,-0.07713,0.0
7490.0,201007.0,0.08207,0.0
7490.0,201008.0,-0.07149,0.0
7490.0,201009.0,0.11074,0.0
7490.0,201010.0,0.02722,0.0
7490.0,201011.0,0.00562,0.0
7490.0,201012.0,0.10516,0.0
7490.0,201101.0,0.03076,0.0
7490.0,201102.0,0.05026,0.0
7490.0,201103.0,0.01415,0.0
7490.0,201104.0,0.02004,0.0
7490.0,201105.0,-0.05957,0.0
7490.0,201106.0,-0.01597,0.0
7490.0,201107.0,-0.00553,0.0
7490.0,201108.0,-0.08402,0.0
7490.0,201109.0,-0.1386,0.0
7490.0,201110.0,0.08515,0.0
7490.0,201111.0,-0.04974,0.0
7490.0,201112.0,-0.00449,0.0
7490.0,201201.0,0.10848,0.0
7490.0,201202.0,0.0464,0.0
7490.0,201203.0,0.0466,0.0
7490.0,201204.0,-0.01317,0.0
7490.0,201205.0,-0.08246,0.0
7490.0,201206.0,0.06233,0.0
7490.0,201207.0,0.00728,0.0
7490.0,201208.0,0.01445,0.0
7490.0,201209.0,0.03033,0.0
7490.0,201210.0,-0.02624,0.0
7490.0,201211.0,-0.01916,0.0
7490.0,201212.0,0.00473,0.0
7490.0,201301.0,0.06419,0.0
7490.0,201302.0,-0.00424,0.0
7490.0,201303.0,0.02039,0.0
7490.0,201304.0,-0.00021,0.0
7490.0,201305.0,0.03433,0.0
7490.0,201306.0,0.00225,0.0
7490.0,201307.0,0.07359,0.0
7490.0,201308.0,-0.00835,0.0
7490.0,201309.0,0.04301,0.0
7490.0,201310.0,0.01832,0.0
7490.0,201311.0,0.0344,0.0
7490.0,201312.0,0.06153,0.0
7491.0,200901.0,-0.02777,0.0
7491.0,200902.0,-0.11791,0.0
7491.0,200903.0,0.1189,0.0
7491.0,200904.0,0.21503,0.0
7491.0,200905.0,0.0861,0.0
7491.0,200906.0,0.02914,0.0
7491.0,200907.0,0.11279,0.0
7491.0,200908.0,0.07889,0.0
7491.0,200909.0,0.07093,0.0
7491.0,200910.0,-0.06189,0.0
7491.0,200911.0,0.04858,0.0
7491.0,200912.0,0.05631,0.0
7491.0,201001.0,0.00443,0.0
7491.0,201002.0,0.03066,0.0
7491.0,201003.0,0.05348,0.0
7491.0,201004.0,0.07075,0.0
7491.0,201005.0,-0.07842,0.0
7491.0,201006.0,-0.0724,0.0
7491.0,201007.0,0.06864,0.0
7491.0,201008.0,-0.06785,0.0
7491.0,201009.0,0.10385,0.0
7491.0,201010.0,0.02053,0.0
7491.0,201011.0,0.00806,0.0
7491.0,201012.0,0.08664,0.0
7491.0,201101.0,0.02577,0.0
7491.0,201102.0,0.04478,0.0
7491.0,201103.0,0.02179,0.0
7491.0,201104.0,0.02582,0.0
7491.0,201105.0,0.00554,0.0
7491.0,201106.0,-0.03082,0.0
7491.0,201107.0,-0.01946,0.0
7491.0,201108.0,-0.08672,0.0
7491.0,201109.0,-0.12077,0.0
7491.0,201110.0,0.13223,0.0
7491.0,201111.0,-0.03539,0.0
7491.0,201112.0,-0.01077,0.0
7491.0,201201.0,0.07914,0.0
7491.0,201202.0,0.04613,0.0
7491.0,201203.0,0.01164,0.0
7491.0,201204.0,-0.00324,0.0
7491.0,201205.0,-0.09571,0.0
7491.0,201206.0,0.01095,0.0
7491.0,201207.0,-0.00206,0.0
7491.0,201208.0,0.02467,0.0
7491.0,201209.0,0.03431,0.0
7491.0,201210.0,-0.00534,0.0
7491.0,201211.0,0.00122,0.0
7491.0,201212.0,0.02115,0.0
7491.0,201301.0,0.08572,0.0
7491.0,201302.0,0.00123,0.0
7491.0,201303.0,0.07064,0.0
7491.0,201304.0,-0.01992,0.0
7491.0,201305.0,0.00764,0.0
7491.0,201306.0,-0.03056,0.0
7491.0,201307.0,0.06869,0.0
7491.0,201308.0,-0.00704,0.0
7491.0,201309.0,0.05846,0.0
7491.0,201310.0,0.01653,0.0
7491.0,201311.0,0.03289,0.0
7491.0,201312.0,0.01493,0.0
7492.0,200901.0,-0.0216,0.0
7492.0,200902.0,-0.11881,0.0
7492.0,200903.0,0.09129,0.0
7492.0,200904.0,0.21085,0.0
7492.0,200905.0,0.09723,0.0
7492.0,200906.0,0.07443,0.0
7492.0,200907.0,0.07152,0.0
7492.0,200908.0,0.04368,0.0
7492.0,200909.0,0.06822,0.0
7492.0,200910.0,-0.07575,0.0
7492.0,200911.0,0.05606,0.0
7492.0,200912.0,0.05346,0.0
7492.0,201001.0,-0.00962,0.0
7492.0,201002.0,0.03848,0.0
7492.0,201003.0,0.08036,0.0
7492.0,201004.0,0.07545,0.0
7492.0,201005.0,-0.07521,0.0
7492.0,201006.0,-0.07835,0.0
7492.0,201007.0,0.05308,0.0
7492.0,201008.0,-0.06669,0.0
7492.0,201009.0,0.11107,0.0
7492.0,201010.0,0.06836,0.0
7492.0,201011.0,0.02104,0.0
7492.0,201012.0,0.07736,0.0
7492.0,201101.0,0.03329,0.0
7492.0,201102.0,0.02687,0.0
7492.0,201103.0,0.00663,0.0
7492.0,201104.0,0.02974,0.0
7492.0,201105.0,-0.05198,0.0
7492.0,201106.0,-0.03514,0.0
7492.0,201107.0,-0.01538,0.0
7492.0,201108.0,-0.09882,0.0
7492.0,201109.0,-0.11002,0.0
7492.0,201110.0,0.119,0.0
7492.0,201111.0,-0.02517,0.0
7492.0,201112.0,-0.01184,0.0
7492.0,201201.0,0.08496,0.0
7492.0,201202.0,0.03469,0.0
7492.0,201203.0,0.03286,0.0
7492.0,201204.0,-0.03443,0.0
7492.0,201205.0,-0.10874,0.0
7492.0,201206.0,0.03316,0.0
7492.0,201207.0,-0.03114,0.0
7492.0,201208.0,0.02268,0.0
7492.0,201209.0,0.0189,0.0
7492.0,201210.0,-0.01421,0.0
7492.0,201211.0,-0.01566,0.0
7492.0,201212.0,0.01751,0.0
7492.0,201301.0,0.06093,0.0
7492.0,201302.0,0.00422,0.0
7492.0,201303.0,0.04203,0.0
7492.0,201304.0,0.01244,0.0
7492.0,201305.0,0.07043,0.0
7492.0,201306.0,0.00503,0.0
7492.0,201307.0,0.09571,0.0
7492.0,201308.0,-0.01075,0.0
7492.0,201309.0,0.05587,0.0
7492.0,201310.0,0.00626,0.0
7492.0,201311.0,0.05049,0.0
7492.0,201312.0,0.03205,0.0
7493.0,200901.0,-0.03804,0.0
7493.0,200902.0,-0.1118,0.0
7493.0,200903.0,0.10084,0.0
7493.0,200904.0,0.2545,0.0
7493.0,200905.0,0.11869,0.0
7493.0,200906.0,-0.00553,0.0
7493.0,200907.0,0.10107,0.0
7493.0,200908.0,0.07904,0.0
7493.0,200909.0,0.08943,0.0
7493.0,200910.0,-0.06964,0.0
7493.0,200911.0,0.03486,0.0
7493.0,200912.0,0.04105,0.0
7493.0,201001.0,-0.01447,0.0
7493.0,201002.0,0.03985,0.0
7493.0,201003.0,0.0697,0.0
7493.0,201004.0,0.06628,0.0
7493.0,201005.0,-0.09191,0.0
7493.0,201006.0,-0.0784,0.0
7493.0,201007.0,0.04352,0.0
7493.0,201008.0,-0.03357,0.0
7493.0,201009.0,0.0861,0.0
7493.0,201010.0,0.02916,0.0
7493.0,201011.0,0.02736,0.0
7493.0,201012.0,0.08951,0.0
7493.0,201101.0,0.06606,0.0
7493.0,201102.0,0.03264,0.0
7493.0,201103.0,0.00399,0.0
7493.0,201104.0,0.03086,0.0
7493.0,201105.0,-0.01677,0.0
7493.0,201106.0,-0.01552,0.0
7493.0,201107.0,-0.03404,0.0
7493.0,201108.0,-0.07104,0.0
7493.0,201109.0,-0.09912,0.0
7493.0,201110.0,0.12857,0.0
7493.0,201111.0,-0.00918,0.0
7493.0,201112.0,-0.00402,0.0
7493.0,201201.0,0.09617,0.0
7493.0,201202.0,0.03359,0.0
7493.0,201203.0,0.02768,0.0
7493.0,201204.0,-0.00831,0.0
7493.0,201205.0,-0.06798,0.0
7493.0,201206.0,0.02393,0.0
7493.0,201207.0,0.00328,0.0
7493.0,201208.0,0.03946,0.0
7493.0,201209.0,0.02167,0.0
7493.0,201210.0,-0.00789,0.0
7493.0,201211.0,-0.01008,0.0
7493.0,201212.0,-0.00226,0.0
7493.0,201301.0,0.04415,0.0
7493.0,201302.0,0.00982,0.0
7493.0,201303.0,0.0479,0.0
7493.0,201304.0,-0.00767,0.0
7493.0,201305.0,0.03795,0.0
7493.0,201306.0,-0.0048,0.0
7493.0,201307.0,0.06755,0.0
7493.0,201308.0,-0.01817,0.0
7493.0,201309.0,0.04694,0.0
7493.0,201310.0,0.01995,0.0
7493.0,201311.0,0.028,0.0
7493.0,201312.0,0.03483,0.0
7494.0,200901.0,-0.01449,0.0
7494.0,200902.0,-0.10616,0.0
7494.0,200903.0,0.13478,0.0
7494.0,200904.0,0.22817,0.0
7494.0,200905.0,0.10149,0.0
7494.0,200906.0,0.01984,0.0
7494.0,200907.0,0.14544,0.0
7494.0,200908.0,0.05116,0.0
7494.0,200909.0,0.08303,0.0
7494.0,200910.0,-0.03345,0.0
7494.0,200911.0,0.01654,0.0
7494.0,200912.0,0.07609,0.0
7494.0,201001.0,-0.0067,0.0
7494.0,201002.0,0.03201,0.0
7494.0,201003.0,0.09415,0.0
7494.0,201004.0,0.06891,0.0
7494.0,201005.0,-0.0782,0.0
7494.0,201006.0,-0.06775,0.0
7494.0,201007.0,0.04859,0.0
7494.0,201008.0,-0.07753,0.0
7494.0,201009.0,0.10859,0.0
7494.0,201010.0,0.02691,0.0
7494.0,201011.0,0.02662,0.0
7494.0,201012.0,0.07077,0.0
7494.0,201101.0,0.00395,0.0
7494.0,201102.0,0.04417,0.0
7494.0,201103.0,-0.0039,0.0
7494.0,201104.0,-0.00321,0.0
7494.0,201105.0,-0.01243,0.0
7494.0,201106.0,-0.04197,0.0
7494.0,201107.0,-0.02513,0.0
7494.0,201108.0,-0.0981,0.0
7494.0,201109.0,-0.10455,0.0
7494.0,201110.0,0.1115,0.0
7494.0,201111.0,-0.02435,0.0
7494.0,201112.0,-0.00232,0.0
