fund number,time,return,isreplace
3258.0,199909.0,-0.04868,0.0
3258.0,199910.0,0.00492,0.0
3258.0,199911.0,0.04717,0.0
3258.0,199912.0,0.03913,0.0
3258.0,200001.0,0.10358,0.0
3258.0,200002.0,0.17246,0.0
3258.0,200003.0,0.00716,0.0
3258.0,200004.0,-0.04042,0.0
3258.0,200005.0,-0.05716,0.0
3258.0,200006.0,0.07786,0.0
3258.0,200007.0,-0.03542,0.0
3258.0,200008.0,0.05694,0.0
3258.0,200009.0,-0.04517,0.0
3258.0,200010.0,-0.03516,0.0
3258.0,200011.0,-0.12843,0.0
3258.0,200012.0,0.00409,0.0
3258.0,200101.0,0.17878,0.0
3258.0,200102.0,-0.11521,0.0
3258.0,200103.0,-0.08938,0.0
3258.0,200104.0,0.10553,0.0
3258.0,200105.0,0.0707,0.0
3258.0,200106.0,-0.01746,0.0
3258.0,200107.0,-0.04131,0.0
3258.0,200108.0,-0.06152,0.0
3258.0,200109.0,-0.16557,0.0
3258.0,200110.0,0.09082,0.0
3258.0,200111.0,0.07392,0.0
3258.0,200112.0,0.08324,0.0
3258.0,200201.0,-0.02259,0.0
3258.0,200202.0,-0.04022,0.0
3258.0,200203.0,0.11713,0.0
3258.0,200204.0,-0.00805,0.0
3258.0,200205.0,-0.04642,0.0
3258.0,200206.0,-0.07316,0.0
3258.0,200207.0,-0.10322,0.0
3258.0,200208.0,0.01807,0.0
3258.0,200209.0,-0.09234,0.0
3258.0,200210.0,0.05096,0.0
3258.0,200211.0,0.09831,0.0
3258.0,200212.0,-0.05341,0.0
3258.0,200301.0,-0.00881,0.0
3258.0,200302.0,-0.01345,0.0
3258.0,200303.0,-0.00102,0.0
3258.0,200304.0,0.13808,0.0
3258.0,200305.0,0.12693,0.0
3258.0,200306.0,0.0673,0.0
3258.0,200307.0,0.05389,0.0
3258.0,200308.0,0.04279,0.0
3258.0,200309.0,0.02119,0.0
3258.0,200310.0,0.08489,0.0
3258.0,200311.0,0.03825,0.0
3258.0,200312.0,0.03728,0.0
3259.0,199901.0,0.04851,0.0
3259.0,199902.0,-0.03978,0.0
3259.0,199903.0,0.01123,0.0
3259.0,199904.0,0.05702,0.0
3259.0,199905.0,0.04048,0.0
3259.0,199906.0,0.03857,0.0
3259.0,199907.0,-0.0004,0.0
3259.0,199908.0,-0.03105,0.0
3259.0,199909.0,-0.04846,0.0
3259.0,199910.0,-0.00934,0.0
3259.0,199911.0,0.02224,0.0
3259.0,199912.0,0.06075,0.0
3259.0,200001.0,0.07224,0.0
3259.0,200002.0,0.20103,0.0
3259.0,200003.0,0.01485,0.0
3259.0,200004.0,-0.05716,0.0
3259.0,200005.0,-0.03405,0.0
3259.0,200006.0,0.0816,0.0
3259.0,200007.0,-0.03532,0.0
3259.0,200008.0,0.04892,0.0
3259.0,200009.0,-0.0192,0.0
3259.0,200010.0,-0.03605,0.0
3259.0,200011.0,-0.11215,0.0
3259.0,200012.0,0.02437,0.0
3259.0,200101.0,0.15974,0.0
3259.0,200102.0,-0.14746,0.0
3259.0,200103.0,-0.12336,0.0
3259.0,200104.0,0.10698,0.0
3259.0,200105.0,0.05234,0.0
3259.0,200106.0,-0.00246,0.0
3259.0,200107.0,-0.04368,0.0
3259.0,200108.0,-0.05325,0.0
3259.0,200109.0,-0.14821,0.0
3259.0,200110.0,0.07011,0.0
3259.0,200111.0,0.14236,0.0
3259.0,200112.0,0.03819,0.0
3259.0,200201.0,-0.02092,0.0
3259.0,200202.0,-0.05912,0.0
3259.0,200203.0,0.06612,0.0
3259.0,200204.0,-0.02477,0.0
3259.0,200205.0,0.0008,0.0
3259.0,200206.0,-0.08862,0.0
3259.0,200207.0,-0.12248,0.0
3259.0,200208.0,-0.00532,0.0
3259.0,200209.0,-0.11905,0.0
3259.0,200210.0,0.03585,0.0
3259.0,200211.0,0.18155,0.0
3259.0,200212.0,-0.06263,0.0
3259.0,200301.0,0.02219,0.0
3259.0,200302.0,-0.01502,0.0
3259.0,200303.0,-0.01018,0.0
3259.0,200304.0,0.08862,0.0
3259.0,200305.0,0.11758,0.0
3259.0,200306.0,0.01537,0.0
3259.0,200307.0,0.05112,0.0
3259.0,200308.0,0.03927,0.0
3259.0,200309.0,0.04246,0.0
3259.0,200310.0,0.06033,0.0
3259.0,200311.0,0.03458,0.0
3259.0,200312.0,0.00962,0.0
3260.0,199901.0,0.04587,0.0
3260.0,199902.0,-0.03977,0.0
3260.0,199903.0,0.00495,0.0
3260.0,199904.0,0.0483,0.0
3260.0,199905.0,0.0411,0.0
3260.0,199906.0,0.03906,0.0
3260.0,199907.0,-0.00819,0.0
3260.0,199908.0,-0.03278,0.0
3260.0,199909.0,-0.02247,0.0
3260.0,199910.0,-0.00261,0.0
3260.0,199911.0,0.04618,0.0
3260.0,199912.0,0.0347,0.0
3260.0,200001.0,0.0684,0.0
3260.0,200002.0,0.16087,0.0
3260.0,200003.0,-0.01816,0.0
3260.0,200004.0,-0.04555,0.0
3260.0,200005.0,-0.01358,0.0
3260.0,200006.0,0.09831,0.0
3260.0,200007.0,-0.01179,0.0
3260.0,200008.0,0.09836,0.0
3260.0,200009.0,-0.04724,0.0
3260.0,200010.0,-0.0381,0.0
3260.0,200011.0,-0.11044,0.0
3260.0,200012.0,0.02556,0.0
3260.0,200101.0,0.21996,0.0
3260.0,200102.0,-0.09302,0.0
3260.0,200103.0,-0.09789,0.0
3260.0,200104.0,0.1276,0.0
3260.0,200105.0,0.03615,0.0
3260.0,200106.0,0.00678,0.0
3260.0,200107.0,-0.05856,0.0
3260.0,200108.0,-0.03814,0.0
3260.0,200109.0,-0.17352,0.0
3260.0,200110.0,0.15007,0.0
3260.0,200111.0,0.08776,0.0
3260.0,200112.0,0.05019,0.0
3260.0,200201.0,-0.01468,0.0
3260.0,200202.0,-0.05548,0.0
3260.0,200203.0,0.05662,0.0
3260.0,200204.0,-0.02633,0.0
3260.0,200205.0,-0.02767,0.0
3260.0,200206.0,-0.07195,0.0
3260.0,200207.0,-0.10856,0.0
3260.0,200208.0,0.00779,0.0
3260.0,200209.0,-0.07714,0.0
3260.0,200210.0,0.04538,0.0
3260.0,200211.0,0.12289,0.0
3260.0,200212.0,-0.05045,0.0
3260.0,200301.0,-0.02163,0.0
3260.0,200302.0,-0.01371,0.0
3260.0,200303.0,0.02683,0.0
3260.0,200304.0,0.1102,0.0
3260.0,200305.0,0.14125,0.0
3260.0,200306.0,0.02454,0.0
3260.0,200307.0,0.0782,0.0
3260.0,200308.0,0.0645,0.0
3260.0,200309.0,-0.0049,0.0
3260.0,200310.0,0.06769,0.0
3260.0,200311.0,0.02861,0.0
3260.0,200312.0,0.0261,0.0
3261.0,199901.0,0.00302,0.0
3261.0,199902.0,-0.02819,0.0
3261.0,199903.0,-0.00494,0.0
3261.0,199904.0,0.03693,0.0
3261.0,199905.0,0.01816,0.0
3261.0,199906.0,0.04316,0.0
3261.0,199907.0,0.00772,0.0
3261.0,199908.0,-0.01614,0.0
3261.0,199909.0,-0.02264,0.0
3261.0,199910.0,-0.01564,0.0
3261.0,199911.0,0.05779,0.0
3261.0,199912.0,0.04377,0.0
3261.0,200001.0,0.05131,0.0
3261.0,200002.0,0.14907,0.0
3261.0,200003.0,0.02151,0.0
3261.0,200004.0,-0.06946,0.0
3261.0,200005.0,-0.06679,0.0
3261.0,200006.0,0.09374,0.0
3261.0,200007.0,-0.01994,0.0
3261.0,200008.0,0.09452,0.0
3261.0,200009.0,-0.02618,0.0
3261.0,200010.0,-0.04753,0.0
3261.0,200011.0,-0.14624,0.0
3261.0,200012.0,0.00628,0.0
3261.0,200101.0,0.16159,0.0
3261.0,200102.0,-0.07943,0.0
3261.0,200103.0,-0.11035,0.0
3261.0,200104.0,0.12217,0.0
3261.0,200105.0,0.01369,0.0
3261.0,200106.0,-0.00977,0.0
3261.0,200107.0,-0.00209,0.0
3261.0,200108.0,-0.05333,0.0
3261.0,200109.0,-0.15274,0.0
3261.0,200110.0,0.10565,0.0
3261.0,200111.0,0.08216,0.0
3261.0,200112.0,0.06688,0.0
3261.0,200201.0,-0.01974,0.0
3261.0,200202.0,-0.02388,0.0
3261.0,200203.0,0.06907,0.0
3261.0,200204.0,-0.01234,0.0
3261.0,200205.0,-0.01809,0.0
3261.0,200206.0,-0.07399,0.0
3261.0,200207.0,-0.10705,0.0
3261.0,200208.0,-0.00717,0.0
3261.0,200209.0,-0.07277,0.0
3261.0,200210.0,0.04896,0.0
3261.0,200211.0,0.14706,0.0
3261.0,200212.0,-0.03091,0.0
3261.0,200301.0,0.00466,0.0
3261.0,200302.0,-0.02064,0.0
3261.0,200303.0,0.01495,0.0
3261.0,200304.0,0.08996,0.0
3261.0,200305.0,0.14426,0.0
3261.0,200306.0,0.05416,0.0
3261.0,200307.0,0.07391,0.0
3261.0,200308.0,0.03069,0.0
3261.0,200309.0,0.01924,0.0
3261.0,200310.0,0.05736,0.0
3261.0,200311.0,0.03308,0.0
3261.0,200312.0,0.03993,0.0
3265.0,199901.0,0.0276,0.0
3265.0,199902.0,-0.03195,0.0
3265.0,199903.0,0.00284,0.0
3265.0,199904.0,0.06733,0.0
3265.0,199905.0,-0.0042,0.0
3265.0,199906.0,0.01382,0.0
3265.0,199907.0,0.01595,0.0
3265.0,199908.0,-0.04271,0.0
3265.0,199909.0,-0.02793,0.0
3265.0,199910.0,-0.01752,0.0
3265.0,199911.0,0.03974,0.0
3265.0,199912.0,0.01966,0.0
3265.0,200001.0,0.03808,0.0
3265.0,200002.0,0.15133,0.0
3265.0,200003.0,0.00704,0.0
3265.0,200004.0,-0.08764,0.0
3265.0,200005.0,-0.05004,0.0
3265.0,200006.0,0.06002,0.0
3265.0,200007.0,0.02355,0.0
3265.0,200008.0,0.04949,0.0
3265.0,200009.0,-0.01801,0.0
3265.0,200010.0,-0.03371,0.0
3265.0,200011.0,-0.10107,0.0
3265.0,200012.0,0.02355,0.0
3265.0,200101.0,0.1278,0.0
3265.0,200102.0,-0.10107,0.0
3265.0,200103.0,-0.08875,0.0
3265.0,200104.0,0.0642,0.0
3265.0,200105.0,0.06128,0.0
3265.0,200106.0,0.02342,0.0
3265.0,200107.0,0.00127,0.0
3265.0,200108.0,-0.06202,0.0
3265.0,200109.0,-0.1447,0.0
3265.0,200110.0,0.13917,0.0
3265.0,200111.0,0.12648,0.0
3265.0,200112.0,0.05282,0.0
3265.0,200201.0,-0.00709,0.0
3265.0,200202.0,-0.02234,0.0
3265.0,200203.0,0.05619,0.0
3265.0,200204.0,-0.02988,0.0
3265.0,200205.0,-0.02832,0.0
3265.0,200206.0,-0.07158,0.0
3265.0,200207.0,-0.13456,0.0
3265.0,200208.0,0.01294,0.0
3265.0,200209.0,-0.08599,0.0
3265.0,200210.0,0.09844,0.0
3265.0,200211.0,0.15688,0.0
3265.0,200212.0,-0.09538,0.0
3265.0,200301.0,0.02356,0.0
3265.0,200302.0,-0.01351,0.0
3265.0,200303.0,-0.00919,0.0
3265.0,200304.0,0.12388,0.0
3265.0,200305.0,0.13741,0.0
3265.0,200306.0,0.06479,0.0
3265.0,200307.0,0.06961,0.0
3265.0,200308.0,0.05827,0.0
3265.0,200309.0,-0.00364,0.0
3265.0,200310.0,0.08436,0.0
3265.0,200311.0,0.03485,0.0
3265.0,200312.0,0.0457,0.0
3325.0,199901.0,0.02921,0.0
3325.0,199902.0,-0.03162,0.0
3325.0,199903.0,-0.03927,0.0
3325.0,199904.0,0.06688,0.0
3325.0,199905.0,0.04177,0.0
3325.0,199906.0,0.03625,0.0
3325.0,199907.0,0.00204,0.0
3325.0,199908.0,-0.02965,0.0
3325.0,199909.0,0.00958,0.0
3325.0,199910.0,-0.00499,0.0
3325.0,199911.0,0.02497,0.0
3325.0,199912.0,0.0243,0.0
3325.0,200001.0,0.09556,0.0
3325.0,200002.0,0.10759,0.0
3325.0,200003.0,0.03667,0.0
3325.0,200004.0,-0.03837,0.0
3325.0,200005.0,-0.06229,0.0
3325.0,200006.0,0.10174,0.0
3325.0,200007.0,-0.01208,0.0
3325.0,200008.0,0.0425,0.0
3325.0,200009.0,-0.02415,0.0
3325.0,200010.0,-0.0068,0.0
3325.0,200011.0,-0.04464,0.0
3325.0,200012.0,0.02361,0.0
3325.0,200101.0,0.15657,0.0
3325.0,200102.0,-0.10767,0.0
3325.0,200103.0,-0.07815,0.0
3325.0,200104.0,0.09097,0.0
3325.0,200105.0,0.03855,0.0
3325.0,200106.0,0.01364,0.0
3325.0,200107.0,-0.00871,0.0
3325.0,200108.0,-0.05088,0.0
3325.0,200109.0,-0.11637,0.0
3325.0,200110.0,0.03375,0.0
3325.0,200111.0,0.11237,0.0
3325.0,200112.0,0.05849,0.0
3325.0,200201.0,-0.02278,0.0
3325.0,200202.0,-0.03145,0.0
3325.0,200203.0,0.05663,0.0
3325.0,200204.0,0.01569,0.0
3325.0,200205.0,-0.01671,0.0
3325.0,200206.0,-0.08884,0.0
3325.0,200207.0,-0.09835,0.0
3325.0,200208.0,0.02716,0.0
3325.0,200209.0,-0.09924,0.0
3325.0,200210.0,0.04757,0.0
3325.0,200211.0,0.19796,0.0
3325.0,200212.0,-0.05915,0.0
3325.0,200301.0,0.0285,0.0
3325.0,200302.0,-0.03153,0.0
3325.0,200303.0,-0.02819,0.0
3325.0,200304.0,0.10888,0.0
3325.0,200305.0,0.13547,0.0
3325.0,200306.0,0.05034,0.0
3325.0,200307.0,0.07406,0.0
3325.0,200308.0,0.03769,0.0
3325.0,200309.0,0.03175,0.0
3325.0,200310.0,0.06384,0.0
3325.0,200311.0,0.01272,0.0
3325.0,200312.0,0.02892,0.0
3326.0,199901.0,0.00777,0.0
3326.0,199902.0,-0.04282,0.0
3326.0,199903.0,-0.00794,0.0
3326.0,199904.0,0.0797,0.0
3326.0,199905.0,0.00213,0.0
3326.0,199906.0,0.00805,0.0
3326.0,199907.0,0.00106,0.0
3326.0,199908.0,-0.01838,0.0
3326.0,199909.0,-0.01959,0.0
3326.0,199910.0,-0.02175,0.0
3326.0,199911.0,0.0309,0.0
3326.0,199912.0,0.03494,0.0
3326.0,200001.0,0.04587,0.0
3326.0,200002.0,0.12794,0.0
3326.0,200003.0,0.04147,0.0
3326.0,200004.0,-0.04553,0.0
3326.0,200005.0,-0.02187,0.0
3326.0,200006.0,0.07441,0.0
3326.0,200007.0,-0.01453,0.0
3326.0,200008.0,0.11168,0.0
3326.0,200009.0,-0.03885,0.0
3326.0,200010.0,-0.04351,0.0
3326.0,200011.0,-0.07726,0.0
3326.0,200012.0,0.01875,0.0
3326.0,200101.0,0.15598,0.0
3326.0,200102.0,-0.09,0.0
3326.0,200103.0,-0.07292,0.0
3326.0,200104.0,0.08832,0.0
3326.0,200105.0,0.06779,0.0
3326.0,200106.0,-0.02372,0.0
3326.0,200107.0,-0.04507,0.0
3326.0,200108.0,-0.05707,0.0
3326.0,200109.0,-0.12451,0.0
3326.0,200110.0,0.09192,0.0
3326.0,200111.0,0.10935,0.0
3326.0,200112.0,0.03885,0.0
3326.0,200201.0,-0.02516,0.0
3326.0,200202.0,-0.01638,0.0
3326.0,200203.0,0.07006,0.0
3326.0,200204.0,-0.01168,0.0
3326.0,200205.0,-0.01403,0.0
3326.0,200206.0,-0.05573,0.0
3326.0,200207.0,-0.1236,0.0
3326.0,200208.0,-0.0079,0.0
3326.0,200209.0,-0.09076,0.0
3326.0,200210.0,0.02949,0.0
3326.0,200211.0,0.09765,0.0
3326.0,200212.0,-0.05249,0.0
3326.0,200301.0,0.01281,0.0
3326.0,200302.0,-0.03501,0.0
3326.0,200303.0,0.00315,0.0
3326.0,200304.0,0.08297,0.0
3326.0,200305.0,0.14393,0.0
3326.0,200306.0,0.0178,0.0
3326.0,200307.0,0.06574,0.0
3326.0,200308.0,0.07432,0.0
3326.0,200309.0,0.00034,0.0
3326.0,200310.0,0.05755,0.0
3326.0,200311.0,0.04728,0.0
3326.0,200312.0,0.0391,0.0
3327.0,199901.0,0.08807,0.0
3327.0,199902.0,-0.04455,0.0
3327.0,199903.0,0.01242,0.0
3327.0,199904.0,0.02861,0.0
3327.0,199905.0,0.01432,0.0
3327.0,199906.0,0.01748,0.0
3327.0,199907.0,-0.00241,0.0
3327.0,199908.0,-0.02859,0.0
3327.0,199909.0,-0.05387,0.0
3327.0,199910.0,-0.01161,0.0
3327.0,199911.0,0.08388,0.0
3327.0,199912.0,0.09257,0.0
3327.0,200001.0,0.07806,0.0
3327.0,200002.0,0.05533,0.0
3327.0,200003.0,0.03871,0.0
3327.0,200004.0,-0.0664,0.0
3327.0,200005.0,-0.01484,0.0
3327.0,200006.0,0.04562,0.0
3327.0,200007.0,-0.02443,0.0
3327.0,200008.0,0.06786,0.0
3327.0,200009.0,-0.00559,0.0
3327.0,200010.0,-0.03799,0.0
3327.0,200011.0,-0.10733,0.0
3327.0,200012.0,0.00846,0.0
3327.0,200101.0,0.2239,0.0
3327.0,200102.0,-0.07988,0.0
3327.0,200103.0,-0.09871,0.0
3327.0,200104.0,0.06536,0.0
3327.0,200105.0,0.05476,0.0
3327.0,200106.0,0.02551,0.0
3327.0,200107.0,-0.06263,0.0
3327.0,200108.0,-0.04859,0.0
3327.0,200109.0,-0.14747,0.0
3327.0,200110.0,0.08892,0.0
3327.0,200111.0,0.111,0.0
3327.0,200112.0,0.041,0.0
3327.0,200201.0,-0.01817,0.0
3327.0,200202.0,-0.048,0.0
3327.0,200203.0,0.05437,0.0
3327.0,200204.0,-0.02412,0.0
3327.0,200205.0,-0.00731,0.0
3327.0,200206.0,-0.06927,0.0
3327.0,200207.0,-0.10046,0.0
3327.0,200208.0,0.04066,0.0
3327.0,200209.0,-0.08092,0.0
3327.0,200210.0,0.07553,0.0
3327.0,200211.0,0.13442,0.0
3327.0,200212.0,-0.06165,0.0
3327.0,200301.0,0.03752,0.0
3327.0,200302.0,-0.03764,0.0
3327.0,200303.0,0.01662,0.0
3327.0,200304.0,0.08671,0.0
3327.0,200305.0,0.10591,0.0
3327.0,200306.0,0.03752,0.0
3327.0,200307.0,0.07133,0.0
3327.0,200308.0,0.07454,0.0
3327.0,200309.0,0.04598,0.0
3327.0,200310.0,0.08837,0.0
3327.0,200311.0,0.04033,0.0
3327.0,200312.0,0.04668,0.0
3341.0,199901.0,0.03779,0.0
3341.0,199902.0,-0.03953,0.0
3341.0,199903.0,-0.02114,0.0
3341.0,199904.0,0.06456,0.0
3341.0,199905.0,0.00248,0.0
3341.0,199906.0,0.03506,0.0
3341.0,199907.0,-0.00174,0.0
3341.0,199908.0,-0.03729,0.0
3341.0,199909.0,-0.01503,0.0
3341.0,199910.0,-0.01612,0.0
3341.0,199911.0,0.05103,0.0
3341.0,199912.0,0.01194,0.0
3341.0,200001.0,0.07765,0.0
3341.0,200002.0,0.17726,0.0
3341.0,200003.0,0.03467,0.0
3341.0,200004.0,-0.02987,0.0
3341.0,200005.0,-0.04438,0.0
3341.0,200006.0,0.08842,0.0
3341.0,200007.0,0.00614,0.0
3341.0,200008.0,0.12662,0.0
3341.0,200009.0,-0.02342,0.0
3341.0,200010.0,-0.04397,0.0
3341.0,200011.0,-0.10772,0.0
3341.0,200012.0,-0.02958,0.0
3341.0,200101.0,0.22197,0.0
3341.0,200102.0,-0.09982,0.0
3341.0,200103.0,-0.07809,0.0
3341.0,200104.0,0.07179,0.0
3341.0,200105.0,0.03709,0.0
3341.0,200106.0,0.01164,0.0
3341.0,200107.0,-0.04195,0.0
3341.0,200108.0,-0.0253,0.0
3341.0,200109.0,-0.14914,0.0
3341.0,200110.0,0.06616,0.0
3341.0,200111.0,0.12489,0.0
3341.0,200112.0,0.07737,0.0
3341.0,200201.0,-0.04501,0.0
3341.0,200202.0,-0.03109,0.0
3341.0,200203.0,0.06433,0.0
3341.0,200204.0,-0.01319,0.0
3341.0,200205.0,-0.03149,0.0
3341.0,200206.0,-0.09102,0.0
3341.0,200207.0,-0.09511,0.0
3341.0,200208.0,0.0389,0.0
3341.0,200209.0,-0.11112,0.0
3341.0,200210.0,0.09197,0.0
3341.0,200211.0,0.1952,0.0
3341.0,200212.0,-0.04796,0.0
3341.0,200301.0,0.00089,0.0
3341.0,200302.0,-0.02653,0.0
3341.0,200303.0,0.0053,0.0
3341.0,200304.0,0.09521,0.0
3341.0,200305.0,0.11086,0.0
3341.0,200306.0,0.06336,0.0
3341.0,200307.0,0.08673,0.0
3341.0,200308.0,0.06859,0.0
3341.0,200309.0,0.02059,0.0
3341.0,200310.0,0.06405,0.0
3341.0,200311.0,0.04126,0.0
3341.0,200312.0,0.02329,0.0
3342.0,199901.0,0.04079,0.0
3342.0,199902.0,-0.03291,0.0
3342.0,199903.0,-0.02755,0.0
3342.0,199904.0,0.05253,0.0
3342.0,199905.0,-0.00148,0.0
3342.0,199906.0,-0.0019,0.0
3342.0,199907.0,0.01263,0.0
3342.0,199908.0,-0.05389,0.0
3342.0,199909.0,-0.02688,0.0
3342.0,199910.0,-0.02838,0.0
3342.0,199911.0,0.00687,0.0
3342.0,199912.0,0.05392,0.0
3342.0,200001.0,0.05995,0.0
3342.0,200002.0,0.10301,0.0
3342.0,200003.0,0.02555,0.0
3342.0,200004.0,-0.0974,0.0
3342.0,200005.0,-0.01147,0.0
3342.0,200006.0,0.15166,0.0
3342.0,200007.0,-0.02822,0.0
3342.0,200008.0,0.05521,0.0
3342.0,200009.0,-0.05436,0.0
3342.0,200010.0,-0.04593,0.0
3342.0,200011.0,-0.07786,0.0
3342.0,200012.0,-0.01186,0.0
3342.0,200101.0,0.22699,0.0
3342.0,200102.0,-0.11745,0.0
3342.0,200103.0,-0.09759,0.0
3342.0,200104.0,0.07777,0.0
3342.0,200105.0,0.05748,0.0
3342.0,200106.0,-0.01168,0.0
3342.0,200107.0,-0.0347,0.0
3342.0,200108.0,-0.05887,0.0
3342.0,200109.0,-0.14191,0.0
3342.0,200110.0,0.09292,0.0
3342.0,200111.0,0.13802,0.0
3342.0,200112.0,0.04048,0.0
3342.0,200201.0,-0.01012,0.0
3342.0,200202.0,-0.04345,0.0
3342.0,200203.0,0.10163,0.0
3342.0,200204.0,0.00952,0.0
3342.0,200205.0,-0.03534,0.0
3342.0,200206.0,-0.07604,0.0
3342.0,200207.0,-0.08445,0.0
3342.0,200208.0,0.00703,0.0
3342.0,200209.0,-0.08784,0.0
3342.0,200210.0,0.07213,0.0
3342.0,200211.0,0.12717,0.0
3342.0,200212.0,-0.04427,0.0
3342.0,200301.0,0.06715,0.0
3342.0,200302.0,0.00137,0.0
3342.0,200303.0,-0.00764,0.0
3342.0,200304.0,0.12105,0.0
3342.0,200305.0,0.1124,0.0
3342.0,200306.0,0.04122,0.0
3342.0,200307.0,0.06425,0.0
3342.0,200308.0,0.03913,0.0
3342.0,200309.0,0.0212,0.0
3342.0,200310.0,0.08218,0.0
3342.0,200311.0,0.03254,0.0
3342.0,200312.0,0.02595,0.0
3343.0,199901.0,0.03387,0.0
3343.0,199902.0,-0.03392,0.0
3343.0,199903.0,-0.00438,0.0
3343.0,199904.0,0.08504,0.0
3343.0,199905.0,0.00435,0.0
3343.0,199906.0,0.02986,0.0
3343.0,199907.0,0.01448,0.0
3343.0,199908.0,-0.01428,0.0
3343.0,199909.0,0.01358,0.0
3343.0,199910.0,-0.03123,0.0
3343.0,199911.0,0.07847,0.0
3343.0,199912.0,0.02615,0.0
3343.0,200001.0,0.0607,0.0
3343.0,200002.0,0.09437,0.0
3343.0,200003.0,0.01481,0.0
3343.0,200004.0,-0.10134,0.0
3343.0,200005.0,-0.04819,0.0
3343.0,200006.0,0.05063,0.0
3343.0,200007.0,-0.02358,0.0
3343.0,200008.0,0.09427,0.0
3343.0,200009.0,-0.02462,0.0
3343.0,200010.0,-0.02843,0.0
3343.0,200011.0,-0.08489,0.0
3343.0,200012.0,0.00425,0.0
3343.0,200101.0,0.1776,0.0
3343.0,200102.0,-0.09864,0.0
3343.0,200103.0,-0.0748,0.0
3343.0,200104.0,0.09269,0.0
3343.0,200105.0,0.03391,0.0
3343.0,200106.0,0.02175,0.0
3343.0,200107.0,-0.0446,0.0
3343.0,200108.0,-0.00761,0.0
3343.0,200109.0,-0.13388,0.0
3343.0,200110.0,0.10789,0.0
3343.0,200111.0,0.11569,0.0
3343.0,200112.0,0.05653,0.0
3343.0,200201.0,-0.0355,0.0
3343.0,200202.0,-0.03363,0.0
3343.0,200203.0,0.03248,0.0
3343.0,200204.0,-0.03241,0.0
3343.0,200205.0,-0.0389,0.0
3343.0,200206.0,-0.05813,0.0
3343.0,200207.0,-0.10892,0.0
3343.0,200208.0,0.02867,0.0
3343.0,200209.0,-0.09429,0.0
3343.0,200210.0,0.03467,0.0
3343.0,200211.0,0.10654,0.0
3343.0,200212.0,-0.05856,0.0
3343.0,200301.0,0.04395,0.0
3343.0,200302.0,-0.01181,0.0
3343.0,200303.0,0.0098,0.0
3343.0,200304.0,0.06527,0.0
3343.0,200305.0,0.11689,0.0
3343.0,200306.0,0.05371,0.0
3343.0,200307.0,0.07114,0.0
3343.0,200308.0,0.05319,0.0
3343.0,200309.0,-0.00439,0.0
3343.0,200310.0,0.07709,0.0
