fund number,Month,Return,F1,F2,F3,F4,F5,F6,F7,F8
2899.0,201606.0,-0.7186,-2.3322,-0.7117,1.7359,-0.8664,-0.6354,-3.1743,4.21,1.54
2899.0,201607.0,4.1759,5.8402,6.0885,6.4018,5.084,3.5835,4.6082,-3.06,4.46
2899.0,201608.0,0.1603,0.9718,2.767,3.4496,0.2997,0.6195,2.1819,-3.11,-0.34
2899.0,201609.0,0.0,4.9983,2.5463,1.8764,-0.1066,0.8081,0.6506,-0.55,0.09
2899.0,201610.0,-2.2946,-9.6114,-6.7332,-3.8473,-3.2981,-1.6866,-2.2328,0.65,2.7
2899.0,201611.0,3.3315,6.5506,10.2305,11.929,4.4373,7.404,12.2853,-4.22,-0.01
2899.0,201612.0,0.1709,-0.6901,2.565,4.4512,0.6549,1.4397,1.6994,-0.39,-1.05
2899.0,201701.0,1.7595,2.3268,0.5085,1.1191,3.3549,1.8839,1.5333,-0.97,3.39
2899.0,201702.0,2.4784,3.4229,1.6874,0.3129,3.8069,2.1723,2.4413,-1.65,-1.11
2899.0,201703.0,0.1125,1.3505,1.032,0.3507,0.689,-0.1914,-1.4823,-0.88,-0.98
2899.0,201704.0,0.8989,0.9702,0.3093,-0.1253,1.9798,0.7714,-1.7642,0.51,-2.19
2899.0,201705.0,1.3363,-2.4478,-2.9979,-2.8881,1.9433,-0.5916,-2.4836,1.47,-3.59
2899.0,201706.0,1.2088,6.0265,4.1818,4.027,1.3422,1.6843,2.9574,-0.25,4.01
2899.0,201707.0,1.2486,-1.2602,-0.5901,-0.4316,1.3758,1.3857,2.4558,1.63,2.06
2899.0,201708.0,-0.7507,-1.9997,-2.1008,-2.2834,0.3546,-0.6551,-1.9579,3.53,-0.41
2899.0,201709.0,1.8368,7.821,9.8655,8.4296,2.5157,4.1298,4.5581,-1.23,2.8
2899.0,201710.0,-0.5305,-1.6289,0.3666,0.3082,2.2918,1.458,1.7178,4.3,-0.79
2899.0,201711.0,1.44,2.4251,2.8899,4.0941,4.1918,3.7667,3.1984,-0.75,0.3
2899.0,201712.0,1.5219,1.4001,-0.3427,1.7271,0.9457,0.8373,1.2083,-1.62,-0.86
2899.0,201801.0,4.9861,2.1066,2.3664,2.6344,5.1922,4.0528,3.3308,3.94,0.57
2899.0,201802.0,-4.0633,-3.9537,-4.0959,-3.5894,-3.4666,-4.3996,-4.5239,3.98,-0.99
2899.0,201803.0,-1.9802,1.4024,1.7771,0.977,-0.4391,-0.5834,-0.3663,-1.28,0.33
2899.0,201804.0,0.2806,0.4733,0.8323,1.3597,-0.3442,-0.155,0.4419,0.27,-0.54
2899.0,201805.0,1.2871,7.9327,6.6084,4.1766,3.3763,2.0795,1.3378,3.77,-0.2
2899.0,201806.0,-0.7182,1.6495,-0.1278,0.7157,1.317,0.6976,-0.9024,-2.41,0.9
2899.0,201807.0,4.3962,-0.4172,0.3703,0.1197,2.5255,3.0834,2.0046,-1.62,1.5
2899.0,201808.0,1.1194,6.3336,3.1688,1.3424,5.646,1.7389,1.6068,5.29,1.29
2899.0,201809.0,0.0527,-0.8417,-2.9806,-2.4214,-0.1477,-1.1687,-1.6889,-0.07,0.24
2899.0,201810.0,-7.6923,-13.4735,-10.9562,-8.7567,-10.028,-7.0165,-8.2994,-1.82,1.27
2899.0,201811.0,3.3676,-1.5719,0.433,-2.0924,2.7689,2.3611,1.4581,-1.4,1.07
2899.0,201812.0,-9.9458,-14.791,-13.5017,-13.2842,-9.7363,-10.3906,-13.242,1.73,-1.94
