fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4528.0,0.08783,0.1175,0.09365,0.12136,0.22194,0.14256,0.11378,0.10139
4529.0,0.08795,0.11723,0.09377,0.12067,0.22237,0.14281,0.11378,0.10142
4530.0,0.08798,0.11716,0.09357,0.1198,0.22243,0.14361,0.11394,0.10151
4531.0,0.08759,0.11898,0.09296,0.11959,0.22279,0.14307,0.11362,0.10141
4544.0,0.10845,0.12073,0.09713,0.15385,0.1469,0.15757,0.11495,0.10043
4545.0,0.10818,0.12151,0.09689,0.15452,0.14566,0.15798,0.11486,0.1004
4546.0,0.10833,0.12136,0.09678,0.15431,0.14487,0.15886,0.11509,0.1004
4547.0,0.1083,0.12122,0.09698,0.15375,0.14657,0.15792,0.11479,0.10048
4548.0,0.10767,0.12109,0.09716,0.15475,0.14537,0.15839,0.11504,0.10053
4549.0,0.10788,0.12106,0.09713,0.15384,0.14659,0.1582,0.11496,0.10035
4550.0,0.10886,0.1196,0.09752,0.1549,0.14574,0.15839,0.11476,0.10023
4564.0,0.0845,0.14489,0.08801,0.13273,0.18859,0.16155,0.09887,0.10085
4565.0,0.08439,0.14605,0.08727,0.13288,0.18908,0.16073,0.09878,0.10081
4566.0,0.08345,0.14677,0.08796,0.13347,0.18793,0.16065,0.09881,0.10096
4567.0,0.08424,0.14608,0.08729,0.13283,0.18858,0.16165,0.09867,0.10065
4568.0,0.08331,0.14493,0.08854,0.13321,0.18882,0.16128,0.09908,0.10082
4569.0,0.08422,0.14495,0.08848,0.133,0.19041,0.15972,0.09863,0.10058
4570.0,0.08348,0.14648,0.08807,0.13259,0.19005,0.15967,0.09882,0.10085
4682.0,0.09052,0.11852,0.09118,0.11455,0.21623,0.15003,0.11914,0.09983
4700.0,0.09834,0.17451,0.09239,0.12235,0.15546,0.14054,0.11369,0.10273
4732.0,0.0877,0.12513,0.10432,0.14831,0.16384,0.15931,0.11305,0.09833
4738.0,0.08489,0.125,0.10672,0.14665,0.16196,0.16246,0.11501,0.09733
4777.0,0.08771,0.12532,0.10393,0.14882,0.16299,0.15991,0.1129,0.09841
4781.0,0.08747,0.12504,0.10441,0.14903,0.16312,0.1595,0.11302,0.09841
4908.0,0.08362,0.15524,0.10092,0.15883,0.14508,0.15088,0.10458,0.10085
4909.0,0.08383,0.15509,0.10058,0.15962,0.14524,0.15,0.10452,0.10113
4911.0,0.08021,0.16031,0.10192,0.14767,0.15284,0.15095,0.10655,0.09955
4915.0,0.08049,0.13032,0.09829,0.1364,0.19154,0.1567,0.1046,0.10166
4917.0,0.08185,0.13104,0.09731,0.13749,0.19135,0.1549,0.1039,0.10215
4918.0,0.09006,0.11779,0.1036,0.13318,0.19441,0.15855,0.09244,0.10998
4919.0,0.08408,0.15444,0.10134,0.15751,0.14681,0.15012,0.10459,0.10111
4921.0,0.08134,0.13141,0.09733,0.13869,0.18774,0.15724,0.10439,0.10187
4924.0,0.08426,0.15368,0.10129,0.1599,0.14269,0.15233,0.10434,0.10153
4925.0,0.08107,0.12988,0.09874,0.13911,0.1883,0.15638,0.10456,0.10195
4926.0,0.08198,0.12943,0.09709,0.13665,0.19237,0.15626,0.10466,0.10156
4927.0,0.07988,0.13147,0.09857,0.13915,0.18782,0.15652,0.10486,0.10173
4928.0,0.0855,0.15096,0.10233,0.1587,0.14695,0.14951,0.10469,0.10136
4944.0,0.10706,0.0923,0.11996,0.17859,0.14114,0.12893,0.1314,0.10062
4945.0,0.11124,0.09675,0.12406,0.16458,0.14147,0.12676,0.13077,0.10437
4954.0,0.10638,0.10714,0.11862,0.16606,0.14235,0.13091,0.1252,0.10333
4955.0,0.10551,0.11001,0.11716,0.1645,0.14373,0.13076,0.12498,0.10335
4956.0,0.10528,0.10897,0.11794,0.16551,0.14251,0.13099,0.12534,0.10346
4957.0,0.10605,0.10834,0.11771,0.16627,0.14062,0.13186,0.12565,0.10349
4958.0,0.10725,0.11084,0.11558,0.15957,0.14373,0.1307,0.12663,0.10571
4959.0,0.10638,0.10923,0.11779,0.16034,0.14374,0.13042,0.12657,0.10552
4960.0,0.1077,0.10811,0.11885,0.16187,0.14093,0.13031,0.12642,0.10581
4961.0,0.10625,0.10883,0.12017,0.16145,0.14225,0.12944,0.1261,0.1055
