fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3819.0,0.12649,0.09582,0.15178,0.11341,0.16953,0.11681,0.11198,0.11417
3820.0,0.12844,0.09559,0.15133,0.11524,0.16454,0.11853,0.11201,0.11433
3923.0,0.10508,0.14866,0.09833,0.16055,0.12813,0.11935,0.12364,0.11626
3930.0,0.10243,0.14466,0.09816,0.1684,0.12425,0.12225,0.12537,0.11448
3936.0,0.10268,0.14455,0.09806,0.16643,0.12636,0.12149,0.1258,0.11464
3971.0,0.09428,0.12554,0.09747,0.1648,0.14806,0.13105,0.1283,0.1105
3972.0,0.09412,0.12361,0.09873,0.16777,0.14619,0.13113,0.12836,0.11009
3973.0,0.10527,0.13399,0.08798,0.18483,0.12894,0.12678,0.1216,0.11061
3975.0,0.0945,0.12473,0.09752,0.16666,0.14604,0.13209,0.12841,0.11005
4074.0,0.09531,0.12316,0.09861,0.12303,0.17026,0.15674,0.12126,0.11163
4075.0,0.09506,0.12322,0.09822,0.12173,0.17311,0.15573,0.12133,0.11161
4076.0,0.08992,0.14347,0.08301,0.15264,0.13764,0.1569,0.13145,0.10498
4077.0,0.09577,0.1232,0.0983,0.12165,0.17204,0.15623,0.12134,0.11147
4128.0,0.10944,0.12055,0.09532,0.14345,0.16575,0.12773,0.11909,0.11866
4129.0,0.10862,0.12219,0.09648,0.14151,0.16548,0.12813,0.1195,0.11809
4130.0,0.1096,0.11925,0.09801,0.14103,0.16392,0.12997,0.12013,0.11808
4131.0,0.10812,0.1183,0.09778,0.14899,0.16009,0.12954,0.11996,0.11721
4132.0,0.1104,0.11936,0.09528,0.14161,0.17102,0.12579,0.11918,0.11735
4133.0,0.11094,0.11544,0.09753,0.14323,0.16688,0.12896,0.1194,0.11761
4134.0,0.10931,0.1174,0.0988,0.14588,0.16191,0.12928,0.1205,0.11692
4301.0,0.09727,0.10812,0.10307,0.23886,0.11192,0.1126,0.12424,0.10392
4366.0,0.09158,0.12813,0.10786,0.14563,0.17309,0.12475,0.12126,0.1077
4367.0,0.09141,0.12743,0.1075,0.14566,0.1727,0.12604,0.12153,0.10773
4368.0,0.09213,0.12588,0.10808,0.14728,0.17155,0.12656,0.12108,0.10743
4369.0,0.09325,0.12323,0.10996,0.14501,0.17246,0.127,0.12158,0.10751
4370.0,0.09275,0.1244,0.10918,0.14622,0.17179,0.12685,0.12173,0.10709
4371.0,0.09282,0.12335,0.11028,0.14728,0.17047,0.12672,0.12167,0.10742
4372.0,0.09365,0.12126,0.11322,0.14393,0.1712,0.1284,0.12144,0.1069
4373.0,0.0939,0.12081,0.11335,0.14341,0.17009,0.12902,0.12193,0.10748
4375.0,0.09472,0.12052,0.11271,0.14386,0.17067,0.12884,0.12158,0.10709
4376.0,0.09522,0.11656,0.119,0.14167,0.17041,0.12843,0.12111,0.10761
4377.0,0.09671,0.11741,0.11645,0.13782,0.17393,0.12845,0.12142,0.10781
4378.0,0.0948,0.11654,0.1193,0.1393,0.17364,0.1276,0.12133,0.1075
4379.0,0.09757,0.11411,0.12343,0.13738,0.16959,0.12914,0.12051,0.10826
4380.0,0.09815,0.11293,0.12366,0.13741,0.16937,0.12966,0.12101,0.10782
4381.0,0.09715,0.11231,0.12469,0.13802,0.17052,0.1284,0.12081,0.1081
4382.0,0.10131,0.11032,0.12796,0.13399,0.16833,0.12844,0.12081,0.10885
4383.0,0.09936,0.11174,0.12786,0.1349,0.16694,0.12977,0.12067,0.10876
4385.0,0.10083,0.11006,0.1282,0.13357,0.16831,0.12929,0.12065,0.1091
4386.0,0.10381,0.10977,0.13049,0.13267,0.1617,0.13046,0.12105,0.11006
4387.0,0.10515,0.10851,0.13013,0.13396,0.16133,0.12963,0.12067,0.11061
4388.0,0.10357,0.11164,0.12885,0.13356,0.15978,0.13139,0.12083,0.11037
4389.0,0.10799,0.1062,0.13347,0.12928,0.16188,0.12901,0.12126,0.11091
4390.0,0.10818,0.10729,0.13303,0.1278,0.16156,0.1292,0.12153,0.11142
4391.0,0.10764,0.1078,0.13277,0.12834,0.16088,0.12992,0.12145,0.1112
4399.0,0.09252,0.12625,0.1075,0.14481,0.17501,0.12503,0.12155,0.10733
4400.0,0.09314,0.12721,0.1071,0.14308,0.17493,0.1254,0.12164,0.10749
4401.0,0.0926,0.12622,0.10791,0.14742,0.17088,0.12555,0.12145,0.10797
4402.0,0.09238,0.12741,0.10675,0.14531,0.17249,0.12635,0.12155,0.10776
4403.0,0.09343,0.12326,0.11039,0.14573,0.17034,0.12754,0.12161,0.10771
4404.0,0.09276,0.1244,0.11002,0.14811,0.16862,0.12718,0.12157,0.10734
4405.0,0.09331,0.12362,0.11092,0.14522,0.1712,0.12671,0.12138,0.10764
4406.0,0.09304,0.12424,0.11014,0.14601,0.16979,0.12753,0.1217,0.10755
4407.0,0.09359,0.12217,0.11265,0.14205,0.17298,0.12783,0.12155,0.10718
4408.0,0.09296,0.12129,0.1134,0.14188,0.1729,0.12872,0.12184,0.10703
4409.0,0.0936,0.12048,0.11343,0.14327,0.17231,0.12817,0.12162,0.10713
4410.0,0.09488,0.11926,0.11343,0.1422,0.17326,0.12794,0.1214,0.10762
4411.0,0.09413,0.11765,0.11886,0.14053,0.17224,0.12808,0.12145,0.10706
4412.0,0.09597,0.11669,0.11829,0.13994,0.17075,0.12892,0.12132,0.10812
4414.0,0.09741,0.11652,0.11783,0.14053,0.16961,0.12875,0.12107,0.10828
4415.0,0.09692,0.11593,0.11831,0.14048,0.16922,0.12967,0.12129,0.10818
4416.0,0.09801,0.1138,0.12297,0.13466,0.17158,0.12964,0.12117,0.10818
4417.0,0.09764,0.11412,0.12344,0.13698,0.16881,0.12948,0.12138,0.10815
4418.0,0.09768,0.11339,0.12326,0.13676,0.17019,0.12993,0.12081,0.10799
4419.0,0.09737,0.11383,0.12346,0.13547,0.17137,0.12924,0.12097,0.10827
4420.0,0.10017,0.11103,0.12759,0.13378,0.16777,0.12948,0.12081,0.10937
4421.0,0.10062,0.11013,0.12855,0.13525,0.16633,0.12926,0.12058,0.10929
4422.0,0.10017,0.11037,0.12771,0.13489,0.16735,0.12984,0.12087,0.10881
4424.0,0.09989,0.11146,0.12896,0.13733,0.16259,0.12996,0.12054,0.10928
4425.0,0.10325,0.11069,0.12974,0.13258,0.16364,0.12887,0.12073,0.11051
4426.0,0.10357,0.10964,0.1309,0.13097,0.16464,0.12916,0.1208,0.11032
4427.0,0.10332,0.10975,0.13036,0.13214,0.16455,0.12858,0.12063,0.11068
4428.0,0.10351,0.10862,0.13137,0.1337,0.16083,0.13053,0.12112,0.11031
4429.0,0.10693,0.10881,0.13208,0.12804,0.16163,0.12995,0.12135,0.1112
4430.0,0.10844,0.1075,0.13245,0.12771,0.161,0.12978,0.12141,0.11171
4431.0,0.10749,0.10573,0.1345,0.12889,0.16145,0.1293,0.12121,0.11144
4432.0,0.108,0.10772,0.13195,0.12745,0.16367,0.12914,0.12068,0.11138
4519.0,0.13331,0.15422,0.0517,0.11878,0.20256,0.13079,0.1105,0.09815
4520.0,0.13641,0.15765,0.04829,0.10573,0.21918,0.1265,0.10973,0.0965
4521.0,0.13538,0.15949,0.05065,0.11643,0.19624,0.13326,0.1087,0.09986
4522.0,0.13429,0.15413,0.04914,0.09676,0.23678,0.12396,0.10968,0.09526
4523.0,0.13588,0.15791,0.04897,0.11068,0.20872,0.13187,0.10712,0.09884
4524.0,0.14184,0.15389,0.05053,0.10809,0.21083,0.12944,0.10715,0.09823
4525.0,0.10419,0.20559,0.04023,0.12664,0.1994,0.12928,0.09629,0.09837
4526.0,0.09716,0.12416,0.09357,0.11663,0.18295,0.159,0.11238,0.11413
4527.0,0.09696,0.1245,0.09338,0.11806,0.18074,0.15967,0.11207,0.11462
4528.0,0.09647,0.12298,0.09487,0.11765,0.18299,0.15774,0.11239,0.11491
4529.0,0.09659,0.12533,0.09279,0.11707,0.18248,0.15923,0.11216,0.11435
4530.0,0.09646,0.12301,0.09482,0.11804,0.18293,0.15767,0.11239,0.11468
4531.0,0.09718,0.12422,0.094,0.11757,0.1803,0.15985,0.11221,0.11467
4544.0,0.10438,0.11995,0.10089,0.13315,0.17595,0.14287,0.11087,0.11193
4545.0,0.10367,0.12069,0.10047,0.13354,0.17672,0.14198,0.11081,0.11213
4546.0,0.10396,0.1213,0.09999,0.13275,0.17646,0.14271,0.11088,0.11195
4547.0,0.10346,0.12066,0.10049,0.13213,0.17963,0.14096,0.11087,0.11179
4548.0,0.10301,0.12145,0.10015,0.13303,0.17673,0.1428,0.11081,0.11201
4549.0,0.10392,0.12083,0.10022,0.13258,0.17821,0.14153,0.111,0.11172
4550.0,0.10323,0.12086,0.10088,0.13433,0.17585,0.14175,0.11097,0.11212
4564.0,0.0818,0.04416,0.22648,0.15436,0.0813,0.16774,0.13657,0.10759
4565.0,0.08421,0.04248,0.22425,0.17057,0.07035,0.17005,0.13492,0.10316
4566.0,0.08145,0.05835,0.1848,0.13652,0.12633,0.16571,0.13006,0.11677
4567.0,0.08521,0.04533,0.21821,0.14418,0.11124,0.15344,0.13149,0.11091
4568.0,0.0942,0.04486,0.20308,0.15869,0.07752,0.17511,0.13689,0.10966
4569.0,0.08162,0.05666,0.18925,0.13259,0.13021,0.16282,0.13051,0.11635
4570.0,0.08398,0.03284,0.24588,0.1737,0.06283,0.169,0.13076,0.101
4682.0,0.09684,0.12465,0.09307,0.11708,0.18111,0.16042,0.11248,0.11435
4700.0,0.1144,0.12787,0.10628,0.10455,0.16904,0.14755,0.1205,0.10981
4732.0,0.09155,0.1369,0.09817,0.13033,0.15446,0.15957,0.11663,0.11238
4738.0,0.09263,0.13713,0.09775,0.13067,0.15294,0.15973,0.11655,0.11261
4777.0,0.09188,0.13676,0.09825,0.13017,0.1543,0.1594,0.1166,0.11264
4781.0,0.09177,0.13689,0.09811,0.13046,0.15382,0.15976,0.11662,0.11256
4908.0,0.08924,0.15504,0.09336,0.12496,0.1593,0.14678,0.11715,0.11419
4909.0,0.08725,0.15637,0.09533,0.12728,0.15532,0.14693,0.11743,0.11409
4911.0,0.08929,0.15525,0.0933,0.12631,0.15784,0.14677,0.11692,0.11433
4915.0,0.09256,0.13839,0.09388,0.1229,0.15394,0.16782,0.11564,0.11487
4917.0,0.09205,0.13839,0.09397,0.1257,0.14907,0.17026,0.11561,0.11495
4919.0,0.08864,0.15555,0.09357,0.12548,0.15762,0.1474,0.11741,0.11433
4921.0,0.09291,0.13703,0.09367,0.12226,0.15602,0.16808,0.11565,0.11438
4924.0,0.08793,0.15844,0.0934,0.12407,0.16046,0.14446,0.11673,0.11452
4925.0,0.09103,0.13666,0.09488,0.12626,0.14961,0.17101,0.11518,0.11536
4926.0,0.09276,0.13865,0.09311,0.12299,0.15506,0.16704,0.11547,0.11491
4927.0,0.09242,0.1381,0.09336,0.12464,0.15277,0.16842,0.11595,0.11434
4928.0,0.08891,0.15308,0.09471,0.12573,0.16038,0.14559,0.11721,0.11439
4944.0,0.09682,0.12107,0.10487,0.16526,0.15586,0.12429,0.12449,0.10735
4945.0,0.10148,0.12184,0.11028,0.15745,0.15012,0.12421,0.12444,0.11018
4954.0,0.10247,0.12343,0.10989,0.14754,0.15248,0.13092,0.12188,0.11139
4955.0,0.10199,0.12413,0.10899,0.14704,0.15428,0.13045,0.12197,0.11115
4956.0,0.10232,0.12469,0.10917,0.14645,0.15255,0.13177,0.12203,0.11102
4957.0,0.10147,0.12455,0.10951,0.14898,0.15213,0.1304,0.12214,0.11083
4958.0,0.10475,0.12299,0.1137,0.14404,0.1491,0.13071,0.12216,0.11254
4959.0,0.1045,0.12369,0.11295,0.14358,0.15028,0.13025,0.12232,0.11243
4960.0,0.10569,0.12221,0.11291,0.14373,0.14948,0.13081,0.1222,0.11297
4961.0,0.10466,0.12276,0.11282,0.14434,0.14933,0.1314,0.12223,0.11246
4976.0,0.09467,0.13338,0.09634,0.14585,0.15302,0.14342,0.12165,0.11167
4977.0,0.09346,0.13308,0.09682,0.14647,0.15407,0.1426,0.12165,0.11185
4978.0,0.09329,0.13386,0.09643,0.1464,0.15359,0.14294,0.12179,0.1117
4999.0,0.09353,0.13306,0.09699,0.14524,0.15528,0.1423,0.12172,0.11187
5002.0,0.09399,0.13397,0.09596,0.14464,0.15438,0.14366,0.12182,0.11157
5031.0,0.09425,0.12894,0.09801,0.15222,0.1556,0.13814,0.1225,0.11034
5032.0,0.09388,0.13011,0.0971,0.15586,0.15,0.14066,0.12243,0.10996
5033.0,0.09373,0.12912,0.0983,0.15435,0.15285,0.13905,0.12238,0.11021
5043.0,0.09479,0.11114,0.10255,0.24253,0.10991,0.11444,0.11853,0.10609
5044.0,0.09277,0.11363,0.10133,0.2316,0.11735,0.11623,0.12014,0.10695
5060.0,0.09555,0.11082,0.10259,0.24155,0.11007,0.11461,0.11875,0.10605
5063.0,0.09507,0.11138,0.10229,0.24177,0.11001,0.11466,0.11871,0.1061
5073.0,0.09516,0.11088,0.10242,0.24215,0.11012,0.11458,0.11863,0.10605
5086.0,0.10001,0.1224,0.11232,0.15567,0.15366,0.11957,0.12537,0.11099
5087.0,0.10186,0.11992,0.11158,0.16002,0.14964,0.12128,0.12489,0.11081
5094.0,0.10178,0.11896,0.11267,0.15526,0.1552,0.11961,0.12555,0.11097
5098.0,0.10235,0.1189,0.11159,0.15507,0.15499,0.12011,0.12567,0.11134
5100.0,0.10087,0.12052,0.1115,0.15508,0.1564,0.11942,0.12528,0.11092
5103.0,0.10151,0.12147,0.11034,0.15654,0.15409,0.11978,0.12507,0.11122
5145.0,0.09482,0.11133,0.10256,0.2424,0.10998,0.11424,0.11857,0.10611
5146.0,0.09405,0.12834,0.09806,0.15391,0.15505,0.13798,0.12229,0.11032
5147.0,0.09389,0.12873,0.09815,0.15348,0.15305,0.13993,0.12272,0.11004
5153.0,0.09433,0.12941,0.09737,0.15488,0.15033,0.14111,0.12248,0.11009
5254.0,0.09483,0.12458,0.10995,0.14415,0.16463,0.12472,0.1232,0.11394
5255.0,0.09486,0.1247,0.10977,0.14553,0.1628,0.12498,0.12336,0.114
5256.0,0.0952,0.12516,0.10937,0.1441,0.16393,0.12504,0.12322,0.11398
5257.0,0.09436,0.12487,0.10993,0.14496,0.16324,0.12529,0.12338,0.11398
5258.0,0.09479,0.12455,0.1096,0.14411,0.16459,0.12503,0.12319,0.11413
5259.0,0.09464,0.12471,0.10965,0.14456,0.16428,0.12491,0.12316,0.11409
5260.0,0.09437,0.12468,0.10992,0.14386,0.1651,0.12474,0.12322,0.1141
5261.0,0.0952,0.12499,0.10888,0.14312,0.16585,0.12476,0.12303,0.11418
5262.0,0.09429,0.12484,0.10998,0.14398,0.16518,0.12438,0.12317,0.11419
5263.0,0.09484,0.1253,0.10926,0.14322,0.16524,0.1248,0.12318,0.11416
5264.0,0.0949,0.12413,0.11007,0.14455,0.16416,0.12488,0.12333,0.11398
5265.0,0.09469,0.12479,0.10977,0.14445,0.16453,0.1246,0.12308,0.11408
5266.0,0.09472,0.12591,0.10859,0.14422,0.16461,0.12477,0.12295,0.11422
5267.0,0.09436,0.12462,0.1098,0.14476,0.16419,0.12495,0.12314,0.11418
5268.0,0.10202,0.1217,0.10369,0.10035,0.19618,0.16789,0.11061,0.09756
5270.0,0.09646,0.05665,0.16782,0.06118,0.31525,0.10463,0.11207,0.08594
5277.0,0.09615,0.12264,0.09942,0.17924,0.14262,0.12846,0.12017,0.11131
5286.0,0.09554,0.12331,0.10008,0.18331,0.13785,0.12946,0.11979,0.11065
5361.0,0.08663,0.14419,0.09501,0.18693,0.11608,0.14496,0.10958,0.11663
5449.0,0.10014,0.10637,0.11738,0.1916,0.1204,0.14461,0.10278,0.11673
5450.0,0.10189,0.10683,0.11686,0.18921,0.12009,0.14532,0.10303,0.11677
5451.0,0.11137,0.10773,0.18642,0.14939,0.11485,0.11408,0.10636,0.10981
5455.0,0.11365,0.11275,0.18108,0.14427,0.11785,0.1134,0.10629,0.11071
5617.0,0.08804,0.13719,0.10503,0.17311,0.11903,0.14393,0.11834,0.11533
5702.0,0.09374,0.13279,0.09618,0.13848,0.1617,0.14522,0.12332,0.10856
5726.0,0.09389,0.13249,0.09582,0.1377,0.16177,0.14624,0.1234,0.10868
5736.0,0.09317,0.13356,0.09592,0.13797,0.16145,0.1459,0.12345,0.10859
5737.0,0.09335,0.13298,0.09613,0.13618,0.16366,0.14549,0.12367,0.10855
5791.0,0.09772,0.21227,0.08684,0.15076,0.11557,0.11101,0.12029,0.10554
5801.0,0.0871,0.15149,0.08267,0.11509,0.17898,0.15656,0.11975,0.10836
5802.0,0.08772,0.14984,0.08237,0.11691,0.17997,0.15515,0.11963,0.10842
5820.0,0.09396,0.1104,0.10188,0.23833,0.11959,0.11074,0.11995,0.10515
5821.0,0.09733,0.11053,0.10019,0.23492,0.12065,0.11106,0.12024,0.10508
5843.0,0.09743,0.10934,0.1017,0.245,0.11839,0.11269,0.11395,0.1015
5844.0,0.09658,0.10859,0.10142,0.24751,0.11756,0.11276,0.11394,0.10165
5994.0,0.08644,0.04322,0.09488,0.50257,0.02739,0.09213,0.09035,0.06304
6030.0,0.10009,0.30155,0.08486,0.08755,0.11583,0.11694,0.09999,0.09318
6032.0,0.0959,0.14538,0.09477,0.16421,0.1285,0.14659,0.1119,0.11275
6039.0,0.0981,0.11246,0.1072,0.14822,0.16241,0.1464,0.11472,0.11049
6259.0,0.10545,0.11801,0.11286,0.14667,0.15581,0.12435,0.12675,0.11011
6260.0,0.10482,0.1187,0.11353,0.14588,0.15799,0.12257,0.1263,0.11021
6380.0,0.09697,0.13534,0.08904,0.12852,0.16725,0.15066,0.11797,0.11426
6381.0,0.09654,0.13637,0.08871,0.12834,0.16806,0.1501,0.11784,0.11404
6382.0,0.09648,0.13609,0.08911,0.12753,0.16892,0.1499,0.11789,0.11408
6383.0,0.09702,0.13541,0.08896,0.12868,0.16748,0.15034,0.11801,0.1141
6384.0,0.09693,0.13596,0.08907,0.12797,0.16814,0.15026,0.1179,0.11376
6444.0,0.09964,0.10939,0.09659,0.13852,0.18475,0.14405,0.11705,0.11
6445.0,0.09846,0.11128,0.09739,0.13825,0.183,0.1446,0.11678,0.11024
6446.0,0.0984,0.11405,0.09468,0.13722,0.18444,0.14432,0.11658,0.11031
6447.0,0.10032,0.11261,0.09449,0.13642,0.18332,0.14647,0.11686,0.10951
6448.0,0.09991,0.11051,0.09603,0.1382,0.18252,0.14578,0.11711,0.10994
6586.0,0.10448,0.13964,0.09118,0.12598,0.1888,0.12457,0.12015,0.10521
6587.0,0.1059,0.13537,0.09181,0.12996,0.18734,0.12424,0.11991,0.10547
6588.0,0.10613,0.13535,0.09109,0.12899,0.18956,0.12377,0.11966,0.10544
6589.0,0.10644,0.13578,0.0911,0.12881,0.18863,0.12395,0.11988,0.10541
6590.0,0.10526,0.13649,0.09133,0.13011,0.18659,0.12483,0.11989,0.10551
6600.0,0.10531,0.11697,0.11401,0.1471,0.15796,0.12254,0.12617,0.10994
6601.0,0.10656,0.11621,0.1135,0.14504,0.16008,0.12248,0.12617,0.10994
6741.0,0.09787,0.12207,0.10227,0.19936,0.12363,0.12928,0.11645,0.10907
6745.0,0.08991,0.14024,0.09649,0.15291,0.13197,0.15804,0.11606,0.11437
6790.0,0.11086,0.10345,0.11237,0.14662,0.17396,0.11787,0.13283,0.10204
6791.0,0.11318,0.10018,0.11123,0.12919,0.19068,0.12032,0.13455,0.10067
6795.0,0.1107,0.10358,0.11254,0.14704,0.1737,0.11754,0.13283,0.10207
6896.0,0.09339,0.14763,0.08767,0.11564,0.15659,0.16654,0.11758,0.11495
6898.0,0.09262,0.14615,0.08909,0.11512,0.15846,0.16589,0.11786,0.1148
6927.0,0.111,0.10579,0.11946,0.18205,0.14678,0.10916,0.11562,0.11013
6960.0,0.11102,0.10586,0.11948,0.18169,0.14728,0.10892,0.1156,0.11016
6966.0,0.11167,0.10548,0.1191,0.18149,0.14737,0.10901,0.11562,0.11025
7082.0,0.10308,0.10926,0.12642,0.13091,0.19533,0.11122,0.11607,0.10772
7234.0,0.10038,0.10999,0.10395,0.20001,0.13304,0.11283,0.13386,0.10594
7235.0,0.09704,0.11833,0.09644,0.22235,0.12079,0.10981,0.12801,0.10723
7314.0,0.0976,0.1362,0.09747,0.16348,0.13918,0.12453,0.13303,0.10851
7339.0,0.09437,0.13605,0.09257,0.12062,0.16705,0.15572,0.12117,0.11244
7340.0,0.09395,0.13821,0.09159,0.12021,0.16805,0.15472,0.12088,0.11239
7341.0,0.0955,0.1363,0.0913,0.12034,0.16617,0.15696,0.12097,0.11246
7490.0,0.08924,0.13287,0.09518,0.12304,0.17946,0.15341,0.12001,0.1068
7491.0,0.08848,0.13378,0.09444,0.12385,0.18034,0.15223,0.12026,0.10661
7492.0,0.0889,0.13381,0.09395,0.12292,0.18074,0.15282,0.12024,0.10661
7493.0,0.08949,0.13356,0.09419,0.12171,0.18148,0.15252,0.12042,0.10664
7494.0,0.09728,0.10193,0.10794,0.21589,0.11836,0.12973,0.13011,0.09876
7495.0,0.09695,0.10125,0.10816,0.21852,0.11722,0.12954,0.12977,0.09859
7497.0,0.09695,0.10195,0.10799,0.21678,0.11765,0.12979,0.13015,0.09874
7498.0,0.09635,0.10269,0.10675,0.21829,0.11853,0.12887,0.13015,0.09838
7510.0,0.09526,0.12532,0.09784,0.15307,0.14486,0.14924,0.12226,0.11217
7511.0,0.09527,0.12527,0.09845,0.15435,0.14355,0.14921,0.12196,0.11195
7768.0,0.0946,0.12292,0.10009,0.15345,0.14874,0.14626,0.12193,0.11201
7773.0,0.09707,0.10179,0.10754,0.21716,0.11756,0.13017,0.13006,0.09865
7775.0,0.08866,0.13468,0.09401,0.12312,0.17913,0.15357,0.1205,0.10631
7856.0,0.09515,0.1199,0.10247,0.15335,0.15566,0.14466,0.11925,0.10956
7865.0,0.0933,0.12076,0.103,0.15493,0.15541,0.14385,0.11941,0.10936
7875.0,0.09483,0.12007,0.10281,0.15198,0.15692,0.14428,0.11931,0.10981
7884.0,0.09375,0.12064,0.10301,0.1556,0.15347,0.14462,0.11927,0.10964
7894.0,0.09507,0.11965,0.10288,0.15295,0.15678,0.14379,0.11928,0.10961
7914.0,0.09263,0.13306,0.09057,0.10707,0.17063,0.17819,0.11764,0.11022
7923.0,0.09287,0.13318,0.09054,0.10804,0.17001,0.17746,0.11735,0.11054
7929.0,0.09323,0.13354,0.09045,0.10832,0.16955,0.17678,0.11724,0.11089
7930.0,0.0928,0.13346,0.09075,0.10838,0.16961,0.17686,0.11755,0.11058
7931.0,0.09348,0.13399,0.08955,0.10674,0.16972,0.17847,0.11761,0.11043
7972.0,0.09435,0.12359,0.10216,0.10348,0.17773,0.16824,0.12119,0.10926
