fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
5056.0,0.10095,0.10994,0.08016,0.31861,0.04266,0.08904,0.1733,0.08534
5162.0,0.16722,0.13065,0.10372,0.13252,0.14442,0.11286,0.08292,0.12568
5163.0,0.16171,0.1096,0.11183,0.11883,0.17174,0.11355,0.09324,0.11949
5209.0,0.6232,0.01184,0.17636,0.01728,0.05354,0.06954,0.02148,0.02676
5346.0,0.02803,0.14432,0.05516,0.57352,0.03638,0.05952,0.04111,0.06196
5347.0,0.02972,0.13282,0.05574,0.58111,0.03782,0.05931,0.04174,0.06175
5348.0,0.02899,0.13884,0.05679,0.57231,0.03835,0.06003,0.04103,0.06365
5349.0,0.02935,0.13154,0.05842,0.58002,0.03686,0.06015,0.04172,0.06194
5382.0,0.10185,0.10755,0.1192,0.11215,0.22598,0.12886,0.10067,0.10374
5406.0,0.10203,0.10814,0.118,0.112,0.22568,0.12973,0.10044,0.10398
5415.0,0.10157,0.10805,0.11898,0.11256,0.2248,0.12943,0.1007,0.1039
5476.0,0.12876,0.13546,0.11032,0.14716,0.10416,0.10767,0.13621,0.13027
5477.0,0.12907,0.13405,0.1214,0.1211,0.13535,0.10905,0.12532,0.12467
5922.0,0.24691,0.00401,0.04086,0.1629,0.00022,0.50739,0.02497,0.01274
5940.0,0.09886,0.09939,0.12127,0.11701,0.22223,0.11444,0.11593,0.11088
6742.0,0.09927,0.13149,0.08038,0.22663,0.08294,0.11512,0.18242,0.08174
6748.0,0.13261,0.12091,0.08843,0.16703,0.12133,0.11206,0.16837,0.08924
6772.0,0.13868,0.10159,0.15926,0.11214,0.13114,0.12208,0.12013,0.11496
6783.0,0.09559,0.12269,0.11693,0.17952,0.1578,0.12144,0.10526,0.10076
6861.0,0.06974,0.2345,0.08026,0.04345,0.23245,0.15583,0.11417,0.06959
6952.0,0.10063,0.10784,0.12842,0.16565,0.14897,0.1377,0.11545,0.09534
6953.0,0.09836,0.10996,0.12875,0.16426,0.15177,0.13638,0.115,0.09551
6954.0,0.0999,0.10902,0.12809,0.16412,0.15082,0.137,0.1153,0.09577
6972.0,0.12446,0.13562,0.129,0.1089,0.12892,0.13259,0.13316,0.10736
7217.0,0.09311,0.11352,0.11647,0.17257,0.16736,0.11678,0.11399,0.10621
7219.0,0.07481,0.10544,0.12351,0.23389,0.15009,0.10673,0.10039,0.10514
7244.0,0.10049,0.20866,0.09141,0.10773,0.14059,0.13438,0.08267,0.13407
7245.0,0.09941,0.21678,0.08795,0.10572,0.14484,0.13039,0.0809,0.134
7791.0,0.10658,0.09959,0.12017,0.12377,0.21588,0.12289,0.10433,0.10679
7792.0,0.1067,0.09778,0.12122,0.12457,0.21592,0.12267,0.10459,0.10655
7793.0,0.10679,0.09807,0.12088,0.12381,0.21652,0.12281,0.10433,0.10679
7794.0,0.08868,0.09229,0.11091,0.12449,0.25513,0.12016,0.09201,0.11634
7795.0,0.08923,0.08999,0.11032,0.12465,0.26063,0.11749,0.09149,0.11621
7796.0,0.08779,0.0904,0.11299,0.12449,0.25859,0.11905,0.09129,0.1154
7989.0,0.16764,0.11674,0.13933,0.06615,0.11305,0.12519,0.13642,0.13547
7990.0,0.17216,0.11434,0.13506,0.06702,0.10852,0.13103,0.13675,0.13512
7991.0,0.17159,0.11773,0.13384,0.06605,0.10951,0.12924,0.13662,0.13543
7992.0,0.1703,0.11902,0.13277,0.06667,0.11253,0.12662,0.1378,0.13428
8036.0,0.08561,0.18256,0.11342,0.1164,0.17866,0.11322,0.10546,0.10467
8072.0,0.1313,0.11501,0.11744,0.10544,0.18829,0.10769,0.09505,0.13978
9069.0,0.10515,0.11397,0.13553,0.13374,0.16985,0.1196,0.10476,0.1174
9074.0,0.10534,0.12313,0.13446,0.1275,0.16748,0.12066,0.10301,0.11842
9137.0,0.08072,0.10946,0.11781,0.13944,0.20207,0.14127,0.10266,0.10658
9139.0,0.10381,0.24214,0.06397,0.17199,0.10928,0.09614,0.13232,0.08035
9140.0,0.02783,0.1103,0.04297,0.64465,0.01609,0.05387,0.05911,0.04517
9141.0,0.17376,0.12913,0.12463,0.08014,0.09488,0.12841,0.12456,0.14449
9171.0,0.09433,0.09446,0.11934,0.10547,0.25255,0.12401,0.10913,0.10072
9172.0,0.09793,0.09629,0.1097,0.09932,0.26291,0.1235,0.1068,0.10355
9509.0,0.10419,0.11888,0.11047,0.12512,0.19402,0.13904,0.11397,0.09432
9542.0,0.09724,0.12009,0.11313,0.14693,0.19427,0.13238,0.09824,0.0977
9543.0,0.09705,0.11969,0.11481,0.14736,0.19276,0.13268,0.09793,0.09772
9544.0,0.09659,0.12015,0.11562,0.14762,0.19114,0.13381,0.09718,0.09788
9545.0,0.09702,0.121,0.11426,0.14722,0.1915,0.13364,0.09735,0.09801
9620.0,0.09675,0.09836,0.12112,0.12229,0.22706,0.11916,0.11669,0.09857
9621.0,0.09643,0.09885,0.12135,0.12188,0.22755,0.11882,0.11657,0.09856
9622.0,0.09699,0.09892,0.12032,0.122,0.22683,0.11952,0.1166,0.09881
9623.0,0.09612,0.10027,0.12049,0.12291,0.22525,0.11947,0.11686,0.09863
9629.0,0.099,0.11137,0.11177,0.11261,0.22397,0.12513,0.11069,0.10546
9758.0,0.09448,0.12432,0.10885,0.18794,0.11342,0.11928,0.15166,0.10004
9760.0,0.09422,0.12425,0.10858,0.18736,0.11418,0.1193,0.15195,0.10017
9761.0,0.09418,0.12522,0.10813,0.18664,0.11445,0.11929,0.15203,0.10007
