fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
9313.0,0.10843,0.13023,0.0833,0.15585,0.17563,0.12475,0.11718,0.10462
9314.0,0.10203,0.12863,0.0892,0.16671,0.14768,0.13493,0.12315,0.10767
9321.0,0.08904,0.13039,0.10299,0.1781,0.15008,0.12682,0.11873,0.10385
9333.0,0.0937,0.13643,0.09853,0.1692,0.13916,0.13341,0.12686,0.10271
9334.0,0.10704,0.14672,0.08362,0.15705,0.1439,0.12795,0.12791,0.1058
9335.0,0.10024,0.11504,0.09661,0.17537,0.15409,0.13712,0.11467,0.10687
9336.0,0.10379,0.11056,0.10715,0.18143,0.14987,0.13024,0.11179,0.10518
9377.0,0.09802,0.09915,0.10787,0.15289,0.17657,0.14787,0.11477,0.10286
9378.0,0.09944,0.12883,0.08718,0.13699,0.16204,0.16636,0.1248,0.09435
9386.0,0.09686,0.12458,0.10159,0.13023,0.18083,0.15105,0.11761,0.09725
9388.0,0.10684,0.12765,0.07347,0.12136,0.1961,0.16464,0.11478,0.09515
9389.0,0.0959,0.10749,0.11599,0.14487,0.15582,0.15364,0.11676,0.10954
9390.0,0.09038,0.12897,0.10736,0.14684,0.1413,0.16609,0.12173,0.09734
9455.0,0.09463,0.10994,0.10659,0.25494,0.09805,0.13703,0.09121,0.10761
9485.0,0.09601,0.1023,0.10984,0.268,0.09173,0.14003,0.08811,0.10398
9486.0,0.0871,0.11579,0.12116,0.2613,0.09256,0.13056,0.08877,0.10276
9487.0,0.08962,0.11686,0.10829,0.265,0.08868,0.1363,0.09146,0.1038
9496.0,0.10329,0.11252,0.0992,0.25163,0.08819,0.14707,0.09332,0.10478
9497.0,0.10495,0.09655,0.10197,0.26876,0.08595,0.14432,0.09175,0.10576
9559.0,0.11109,0.10262,0.09427,0.12905,0.17922,0.17352,0.10467,0.10554
9593.0,0.09332,0.12003,0.08809,0.26201,0.08756,0.13141,0.11815,0.09944
9594.0,0.10075,0.1142,0.09935,0.23088,0.10735,0.13117,0.11821,0.0981
9595.0,0.08973,0.11237,0.09912,0.26117,0.10478,0.11671,0.11729,0.09883
9596.0,0.10058,0.13009,0.08007,0.24492,0.10772,0.12706,0.11576,0.0938
9597.0,0.08418,0.12925,0.09491,0.2693,0.09431,0.11335,0.12064,0.09406
9598.0,0.09752,0.11575,0.0997,0.25731,0.09387,0.12171,0.11592,0.09821
9747.0,0.11469,0.12229,0.08177,0.20741,0.12928,0.12764,0.12116,0.09576
9748.0,0.09652,0.14204,0.09017,0.21167,0.11618,0.12519,0.12026,0.09796
9749.0,0.09326,0.12618,0.09964,0.2329,0.09809,0.13211,0.12686,0.09095
9750.0,0.11038,0.10749,0.09459,0.22063,0.10274,0.14119,0.12428,0.0987
9751.0,0.1035,0.13729,0.09517,0.21612,0.10298,0.12516,0.12436,0.09543
9752.0,0.11049,0.12805,0.09838,0.16952,0.14033,0.11745,0.13254,0.10325
9753.0,0.10612,0.11548,0.11385,0.17878,0.13796,0.11722,0.13419,0.09641
9758.0,0.09031,0.10064,0.11046,0.2281,0.11816,0.11743,0.14647,0.08842
9759.0,0.10096,0.10235,0.0983,0.1904,0.15043,0.11713,0.14418,0.09626
9760.0,0.11217,0.10217,0.09376,0.18195,0.12614,0.14145,0.14186,0.1005
9761.0,0.10701,0.08586,0.11289,0.21091,0.14569,0.11234,0.12894,0.09635
9762.0,0.10893,0.10795,0.10829,0.17263,0.15164,0.11674,0.13183,0.10198
9763.0,0.11057,0.0973,0.11239,0.19955,0.11198,0.13987,0.13123,0.09711
9764.0,0.08525,0.12606,0.10331,0.1806,0.16826,0.12867,0.0991,0.10875
9765.0,0.09593,0.11849,0.10532,0.16717,0.15527,0.14939,0.10253,0.10591
9766.0,0.10408,0.12983,0.08854,0.14839,0.17801,0.14062,0.10098,0.10955
9767.0,0.09671,0.14778,0.0895,0.14313,0.17539,0.13652,0.09882,0.11214
9769.0,0.11504,0.11005,0.11029,0.1603,0.16513,0.10858,0.1301,0.10051
9770.0,0.11478,0.1261,0.09562,0.15099,0.14729,0.12051,0.1363,0.10842
9783.0,0.0963,0.13091,0.13759,0.18857,0.13795,0.095,0.10147,0.11221
9860.0,0.09669,0.12634,0.10286,0.1706,0.14306,0.13637,0.11969,0.10438
9861.0,0.0966,0.12364,0.09574,0.18471,0.15487,0.12573,0.11257,0.10614
9862.0,0.09414,0.12776,0.09343,0.17923,0.15855,0.13086,0.11357,0.10244
9863.0,0.0973,0.12922,0.09178,0.17373,0.14625,0.13933,0.12253,0.09986
9864.0,0.0951,0.15058,0.09362,0.14529,0.15538,0.13748,0.11962,0.10293
9865.0,0.08156,0.13352,0.10823,0.16746,0.14975,0.13853,0.12482,0.09612
9866.0,0.09201,0.15738,0.07748,0.12319,0.16779,0.15954,0.12898,0.09363
9882.0,0.10723,0.10718,0.09279,0.24344,0.11268,0.12321,0.11451,0.09897
