fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3436.0,0.12497,0.12406,0.12523,0.12551,0.12601,0.12466,0.12479,0.12479
3437.0,0.12502,0.12361,0.1255,0.12474,0.12688,0.12463,0.12476,0.12485
3438.0,0.125,0.12366,0.12548,0.12477,0.12682,0.12464,0.12476,0.12485
3439.0,0.12501,0.12368,0.12549,0.12484,0.12684,0.12459,0.12477,0.1248
3443.0,0.12499,0.12422,0.12507,0.12595,0.12484,0.12496,0.12508,0.12489
3450.0,0.12502,0.12496,0.12502,0.12503,0.12508,0.12511,0.12466,0.12511
3460.0,0.12502,0.12497,0.12502,0.12504,0.12507,0.1251,0.1247,0.12508
3461.0,0.12471,0.12517,0.12468,0.12454,0.12585,0.12505,0.12486,0.12515
3476.0,0.12482,0.12472,0.12443,0.12539,0.12538,0.12489,0.125,0.12537
3478.0,0.12483,0.12451,0.12514,0.12541,0.12565,0.12481,0.12485,0.12478
3479.0,0.12482,0.12454,0.12513,0.12542,0.12564,0.12482,0.12485,0.12478
3501.0,0.12499,0.12421,0.12507,0.12595,0.12485,0.12496,0.12508,0.12489
3528.0,0.12498,0.12451,0.12506,0.12481,0.12634,0.12459,0.12486,0.12485
3532.0,0.12511,0.12416,0.12498,0.12556,0.12535,0.12502,0.125,0.12482
3542.0,0.12497,0.12448,0.125,0.12603,0.12477,0.12499,0.12485,0.12491
3566.0,0.12533,0.12458,0.12486,0.12497,0.12539,0.12511,0.125,0.12475
3573.0,0.12489,0.12462,0.12487,0.12594,0.12501,0.12472,0.12511,0.12483
3574.0,0.12499,0.12458,0.12483,0.12569,0.1251,0.12486,0.12513,0.12481
3584.0,0.12484,0.1243,0.12515,0.12575,0.1252,0.12504,0.12471,0.12501
3585.0,0.12484,0.1243,0.12516,0.12575,0.1252,0.12504,0.1247,0.12501
3586.0,0.12483,0.12433,0.12514,0.12575,0.12518,0.12505,0.1247,0.12501
3587.0,0.12482,0.12432,0.12518,0.12577,0.12519,0.12502,0.12469,0.12501
3594.0,0.12486,0.12435,0.12536,0.12517,0.12547,0.12519,0.12473,0.12485
3596.0,0.1245,0.12577,0.12461,0.125,0.12551,0.12493,0.12495,0.12473
3617.0,0.12632,0.12288,0.12704,0.12209,0.12875,0.1245,0.12486,0.12355
