fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4420.0,0.12472,0.12496,0.12494,0.12528,0.12535,0.12498,0.1249,0.12488
4421.0,0.12472,0.12496,0.12494,0.12528,0.12533,0.12498,0.1249,0.12488
4422.0,0.12472,0.12495,0.12494,0.1253,0.12531,0.12499,0.1249,0.12489
4424.0,0.12472,0.12495,0.12493,0.12529,0.12532,0.12498,0.1249,0.12489
4425.0,0.12477,0.12492,0.12496,0.12522,0.12536,0.12497,0.1249,0.1249
4426.0,0.12478,0.1249,0.12496,0.12523,0.12537,0.12496,0.12491,0.1249
4427.0,0.12477,0.12491,0.12497,0.12524,0.12536,0.12496,0.1249,0.1249
4428.0,0.12477,0.12491,0.12497,0.12523,0.12536,0.12496,0.1249,0.1249
4429.0,0.12481,0.12489,0.12499,0.12514,0.12542,0.12495,0.1249,0.1249
4430.0,0.12481,0.12488,0.12499,0.12516,0.1254,0.12496,0.12491,0.1249
4431.0,0.12481,0.12487,0.12499,0.12516,0.1254,0.12495,0.12491,0.12491
4432.0,0.1248,0.12488,0.125,0.12517,0.1254,0.12494,0.12491,0.1249
4519.0,0.12511,0.12506,0.12506,0.12495,0.12503,0.12499,0.12475,0.12505
4520.0,0.12512,0.12506,0.12507,0.12494,0.12504,0.12499,0.12473,0.12506
4521.0,0.12511,0.12506,0.12506,0.12494,0.12503,0.12499,0.12474,0.12505
4522.0,0.12512,0.12506,0.12506,0.12494,0.12504,0.12499,0.12473,0.12505
4523.0,0.12511,0.12506,0.12506,0.12494,0.12504,0.12499,0.12474,0.12505
4524.0,0.12512,0.12506,0.12506,0.12494,0.12504,0.12499,0.12473,0.12506
4525.0,0.12511,0.12506,0.12506,0.12494,0.12504,0.12499,0.12474,0.12505
4526.0,0.12465,0.12515,0.12454,0.12482,0.12538,0.12561,0.12498,0.12487
4527.0,0.12466,0.12514,0.12453,0.12482,0.12537,0.12562,0.12499,0.12487
4528.0,0.12467,0.12513,0.12454,0.1248,0.12539,0.12561,0.12499,0.12487
4529.0,0.12467,0.12514,0.12453,0.1248,0.12538,0.12562,0.12499,0.12487
4530.0,0.12467,0.12513,0.12454,0.12482,0.12536,0.12562,0.12498,0.12487
4531.0,0.12466,0.12516,0.12453,0.1248,0.12538,0.12561,0.12499,0.12487
4544.0,0.12468,0.12486,0.12471,0.12536,0.12544,0.12512,0.12483,0.125
4545.0,0.12468,0.12485,0.12471,0.12538,0.12542,0.12513,0.12483,0.125
4546.0,0.12468,0.12485,0.12471,0.12536,0.12543,0.12512,0.12483,0.125
4547.0,0.12467,0.12487,0.1247,0.12538,0.1254,0.12513,0.12484,0.125
4548.0,0.12469,0.12485,0.12471,0.12537,0.12544,0.12512,0.12484,0.125
4549.0,0.12468,0.12486,0.12471,0.12537,0.12542,0.12513,0.12483,0.125
4550.0,0.12468,0.12486,0.1247,0.12537,0.12542,0.12513,0.12483,0.125
4682.0,0.12466,0.12515,0.12454,0.12481,0.12537,0.12561,0.12498,0.12487
4700.0,0.12462,0.12484,0.12501,0.12532,0.12501,0.12529,0.12498,0.12493
4732.0,0.12466,0.12509,0.12473,0.12513,0.12498,0.12548,0.12496,0.12498
4738.0,0.12466,0.12508,0.12473,0.12512,0.12499,0.12547,0.12495,0.12498
4777.0,0.12465,0.12509,0.12473,0.12514,0.12498,0.12548,0.12495,0.12498
4781.0,0.12466,0.12509,0.12473,0.12513,0.12498,0.12548,0.12495,0.12498
4908.0,0.12465,0.12507,0.12473,0.12504,0.12502,0.12554,0.12502,0.12494
4909.0,0.12465,0.12506,0.12474,0.12502,0.12504,0.12553,0.12502,0.12494
4911.0,0.12466,0.12509,0.12472,0.12502,0.125,0.12556,0.12502,0.12494
4915.0,0.12443,0.12539,0.12464,0.12513,0.1249,0.1256,0.125,0.12492
4917.0,0.12445,0.12537,0.12466,0.12511,0.1249,0.12559,0.125,0.12493
4919.0,0.12468,0.12507,0.12471,0.12501,0.12501,0.12555,0.12502,0.12494
4921.0,0.12446,0.12539,0.12463,0.12511,0.12488,0.1256,0.125,0.12492
4924.0,0.12469,0.12508,0.12471,0.12498,0.12503,0.12556,0.12502,0.12493
4925.0,0.12444,0.12534,0.12466,0.12512,0.12493,0.12558,0.125,0.12491
4926.0,0.12442,0.12538,0.12466,0.12513,0.12491,0.12558,0.12499,0.12493
4927.0,0.12444,0.12538,0.12465,0.12511,0.12492,0.12559,0.125,0.12492
4928.0,0.12465,0.12508,0.12473,0.12502,0.12502,0.12554,0.12502,0.12494
4944.0,0.12456,0.12508,0.12479,0.12566,0.12507,0.12496,0.12498,0.12489
4945.0,0.12465,0.12498,0.12487,0.12558,0.12513,0.12491,0.12496,0.12493
4954.0,0.12468,0.12499,0.12485,0.12542,0.12516,0.12502,0.12497,0.12491
4955.0,0.12465,0.12501,0.12485,0.12547,0.12511,0.12503,0.12496,0.12492
4956.0,0.12466,0.12498,0.12486,0.12544,0.12514,0.12503,0.12497,0.12492
4957.0,0.12467,0.12498,0.12486,0.12544,0.12514,0.12503,0.12496,0.12492
4958.0,0.12473,0.12495,0.12488,0.12535,0.12517,0.12502,0.12497,0.12493
4959.0,0.1247,0.12496,0.1249,0.12539,0.12515,0.12501,0.12496,0.12493
4960.0,0.12476,0.12495,0.12487,0.1253,0.1252,0.12503,0.12497,0.12493
4961.0,0.12471,0.12494,0.1249,0.12538,0.12516,0.12501,0.12496,0.12493
4976.0,0.1245,0.12524,0.12469,0.12514,0.12517,0.12534,0.12505,0.12486
4977.0,0.1245,0.12525,0.12469,0.12515,0.12516,0.12534,0.12505,0.12486
4978.0,0.12449,0.12525,0.12469,0.12515,0.12517,0.12534,0.12505,0.12486
4999.0,0.12451,0.12524,0.12468,0.12515,0.12516,0.12535,0.12506,0.12486
