fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
2413.0,0.1243,0.12618,0.12493,0.12483,0.12514,0.12496,0.12427,0.1254
2724.0,0.12482,0.12478,0.12485,0.12549,0.12526,0.12511,0.12495,0.12476
2729.0,0.12473,0.12471,0.12489,0.12647,0.12461,0.12482,0.12501,0.12476
2731.0,0.12473,0.12479,0.12497,0.12513,0.12528,0.1255,0.12484,0.12476
2733.0,0.12468,0.12481,0.12501,0.12571,0.12499,0.12518,0.12488,0.12474
2755.0,0.12472,0.12488,0.12491,0.12568,0.12512,0.12508,0.12487,0.12475
2761.0,0.1245,0.1252,0.12466,0.12639,0.12475,0.12481,0.12505,0.12464
2762.0,0.1245,0.12519,0.12467,0.1264,0.12474,0.12481,0.12505,0.12464
2771.0,0.1245,0.1252,0.12466,0.12638,0.12476,0.12481,0.12505,0.12464
2777.0,0.12449,0.12489,0.12485,0.12621,0.12474,0.12478,0.12532,0.12473
2807.0,0.12462,0.12455,0.12498,0.127,0.12393,0.1249,0.12529,0.12474
2813.0,0.12497,0.1239,0.12517,0.12654,0.12487,0.12491,0.1252,0.12444
2815.0,0.12484,0.12456,0.12495,0.12637,0.12473,0.1248,0.12519,0.12456
2816.0,0.12485,0.12455,0.12495,0.12636,0.12474,0.12481,0.12519,0.12456
2818.0,0.12486,0.12454,0.12495,0.12637,0.12473,0.12481,0.12519,0.12456
2828.0,0.12485,0.12455,0.12496,0.12636,0.12474,0.1248,0.12519,0.12456
2842.0,0.12497,0.1239,0.12517,0.12654,0.12487,0.12491,0.12521,0.12444
2843.0,0.12496,0.1239,0.12517,0.12655,0.12487,0.12491,0.12521,0.12444
2844.0,0.12499,0.12389,0.12515,0.12651,0.12489,0.12492,0.1252,0.12445
2900.0,0.12456,0.12512,0.12492,0.12544,0.12481,0.12548,0.12484,0.12485
2901.0,0.12455,0.12512,0.12492,0.12543,0.12483,0.12547,0.12484,0.12485
2902.0,0.12456,0.12517,0.12488,0.12552,0.12476,0.12544,0.12481,0.12486
2906.0,0.12497,0.12489,0.1245,0.1257,0.12486,0.1252,0.12515,0.12473
2908.0,0.12498,0.12486,0.12451,0.12573,0.12484,0.1252,0.12515,0.12473
2911.0,0.12524,0.12483,0.12428,0.12592,0.12378,0.12601,0.1251,0.12484
2912.0,0.12524,0.12482,0.12429,0.12591,0.12385,0.12597,0.12509,0.12482
2915.0,0.12496,0.12489,0.1245,0.12571,0.12486,0.12519,0.12515,0.12474
2926.0,0.12476,0.12509,0.12494,0.12541,0.125,0.12526,0.12471,0.12483
2927.0,0.12476,0.1251,0.12494,0.12538,0.12504,0.12525,0.1247,0.12482
2928.0,0.12476,0.12509,0.12494,0.1254,0.12502,0.12526,0.12471,0.12483
2931.0,0.12522,0.12484,0.12429,0.12592,0.12381,0.12598,0.12509,0.12483
2936.0,0.12555,0.1241,0.12454,0.12564,0.12441,0.12563,0.12497,0.12518
2937.0,0.1255,0.12409,0.12456,0.12569,0.12442,0.12562,0.12497,0.12516
2938.0,0.1255,0.12408,0.12457,0.12568,0.12443,0.1256,0.12498,0.12517
2943.0,0.12497,0.12489,0.1245,0.12571,0.12485,0.1252,0.12515,0.12474
2944.0,0.12497,0.12489,0.12449,0.1257,0.12485,0.12521,0.12515,0.12474
2945.0,0.12498,0.12486,0.1245,0.12572,0.12484,0.12521,0.12515,0.12474
2949.0,0.12524,0.12482,0.12429,0.12589,0.12384,0.12598,0.12509,0.12485
2959.0,0.12524,0.12481,0.12429,0.1259,0.12385,0.12598,0.12509,0.12484
2960.0,0.12481,0.12483,0.12477,0.12558,0.12522,0.12489,0.12517,0.12474
2961.0,0.12462,0.12498,0.12471,0.12544,0.12533,0.12492,0.12523,0.12475
2962.0,0.12461,0.125,0.1247,0.12544,0.12535,0.12492,0.12523,0.12475
2963.0,0.12461,0.12501,0.1247,0.12545,0.12534,0.12492,0.12523,0.12475
2989.0,0.1245,0.12495,0.12513,0.12537,0.12561,0.12464,0.12506,0.12473
2995.0,0.12439,0.12531,0.12453,0.12558,0.12491,0.12548,0.12516,0.12464
2996.0,0.12437,0.1253,0.12454,0.1256,0.12492,0.12547,0.12515,0.12464
2997.0,0.12438,0.12531,0.12453,0.12559,0.12491,0.12548,0.12515,0.12464
2998.0,0.12437,0.1253,0.12453,0.12561,0.12491,0.12548,0.12515,0.12464
2999.0,0.1245,0.12494,0.12514,0.12539,0.1256,0.12465,0.12506,0.12473
3000.0,0.12437,0.12531,0.12454,0.12562,0.12488,0.12548,0.12515,0.12464
3005.0,0.12446,0.12489,0.12515,0.12538,0.12556,0.12473,0.1251,0.12473
3006.0,0.1245,0.12495,0.12513,0.12538,0.12561,0.12465,0.12506,0.12473
3024.0,0.125,0.12461,0.12501,0.12542,0.12551,0.12475,0.125,0.12471
3050.0,0.1248,0.1249,0.12478,0.12516,0.12535,0.12512,0.12504,0.12486
3051.0,0.1248,0.12488,0.12478,0.12519,0.12532,0.12512,0.12504,0.12487
3052.0,0.1248,0.1249,0.12478,0.12516,0.12535,0.12511,0.12504,0.12487
3053.0,0.12479,0.1249,0.12477,0.12518,0.12533,0.12511,0.12504,0.12486
3054.0,0.12479,0.1249,0.12478,0.12516,0.12535,0.12511,0.12504,0.12487
3067.0,0.12486,0.12489,0.12479,0.12532,0.12531,0.12507,0.12499,0.12477
3069.0,0.12486,0.12489,0.12479,0.12531,0.12532,0.12507,0.12499,0.12477
3070.0,0.12486,0.12489,0.12479,0.12531,0.12531,0.12507,0.12499,0.12477
3071.0,0.12485,0.1249,0.1248,0.12533,0.12529,0.12507,0.12499,0.12477
3072.0,0.12485,0.12489,0.12479,0.12532,0.1253,0.12508,0.12499,0.12477
3078.0,0.12472,0.12469,0.1252,0.1253,0.12596,0.12456,0.12472,0.12485
3081.0,0.12472,0.12469,0.1252,0.12529,0.12596,0.12456,0.12472,0.12485
3087.0,0.12471,0.1247,0.12519,0.1253,0.12596,0.12457,0.12472,0.12485
3088.0,0.12471,0.12469,0.1252,0.1253,0.12595,0.12456,0.12472,0.12485
3089.0,0.12472,0.12469,0.1252,0.1253,0.12596,0.12456,0.12472,0.12485
3313.0,0.12491,0.12491,0.12492,0.12503,0.12509,0.12508,0.12481,0.12525
3314.0,0.1249,0.12491,0.1249,0.12504,0.12511,0.12509,0.1248,0.12524
3315.0,0.12491,0.12492,0.12491,0.12505,0.12515,0.12509,0.12475,0.12521
3317.0,0.12548,0.12447,0.12453,0.12503,0.12556,0.12508,0.12499,0.12485
3318.0,0.12549,0.12446,0.12453,0.12503,0.12557,0.12508,0.12499,0.12486
3319.0,0.12548,0.12446,0.12454,0.12503,0.12557,0.12507,0.12499,0.12485
3324.0,0.12546,0.12449,0.12455,0.12505,0.12555,0.12507,0.12499,0.12485
3361.0,0.12463,0.12526,0.12407,0.12712,0.12338,0.12572,0.1249,0.12491
3362.0,0.12463,0.12526,0.12409,0.12711,0.12344,0.12568,0.12489,0.1249
3363.0,0.1246,0.12525,0.1241,0.12711,0.1234,0.12573,0.1249,0.1249
3369.0,0.12506,0.12475,0.12497,0.12506,0.12535,0.12521,0.12485,0.12474
3370.0,0.12506,0.12477,0.12496,0.12506,0.12535,0.12521,0.12485,0.12474
3371.0,0.12507,0.12476,0.12497,0.12504,0.12537,0.1252,0.12485,0.12474
3372.0,0.12505,0.12477,0.12497,0.12505,0.12537,0.12519,0.12485,0.12474
3394.0,0.12501,0.12423,0.12486,0.12666,0.12323,0.1257,0.12541,0.1249
3395.0,0.12501,0.12424,0.12486,0.12665,0.12328,0.12566,0.12541,0.1249
3396.0,0.12501,0.12422,0.12486,0.12664,0.12328,0.12566,0.12541,0.12491
3400.0,0.12509,0.12505,0.12415,0.12639,0.12365,0.12576,0.12497,0.12495
3404.0,0.1251,0.12505,0.12415,0.12638,0.12364,0.12576,0.12497,0.12495
3405.0,0.1251,0.12505,0.12414,0.12636,0.12368,0.12574,0.12497,0.12496
3412.0,0.1249,0.12507,0.12486,0.1251,0.12506,0.12542,0.12483,0.12477
3413.0,0.12483,0.12498,0.12482,0.12568,0.12456,0.12551,0.12483,0.12479
3414.0,0.1251,0.12505,0.12414,0.12639,0.12363,0.12578,0.12496,0.12495
3421.0,0.12484,0.12495,0.12482,0.12567,0.12459,0.1255,0.12484,0.12478
3429.0,0.12483,0.12495,0.12484,0.12569,0.12457,0.12551,0.12484,0.12477
3436.0,0.12483,0.12497,0.12482,0.12567,0.12457,0.12552,0.12484,0.12478
3437.0,0.12489,0.12506,0.12487,0.12511,0.12505,0.12543,0.12483,0.12477
3438.0,0.12489,0.12505,0.12489,0.1251,0.12509,0.12538,0.12483,0.12476
3439.0,0.1247,0.12534,0.12488,0.12528,0.1249,0.12545,0.12481,0.12465
3443.0,0.12472,0.12496,0.1248,0.12574,0.12506,0.12493,0.12506,0.12473
3450.0,0.12482,0.12479,0.12486,0.12533,0.1253,0.12513,0.12503,0.12473
3460.0,0.12472,0.12496,0.1248,0.12574,0.12506,0.12492,0.12506,0.12473
3461.0,0.1248,0.12482,0.12485,0.12533,0.1253,0.12513,0.12503,0.12473
3476.0,0.12472,0.12496,0.1248,0.12574,0.12506,0.12493,0.12506,0.12473
3478.0,0.12481,0.12481,0.12486,0.12532,0.12531,0.12513,0.12503,0.12473
3479.0,0.12481,0.12481,0.12486,0.12531,0.12532,0.12513,0.12503,0.12473
3501.0,0.12474,0.12498,0.12475,0.12573,0.12506,0.12496,0.12506,0.12473
3528.0,0.1247,0.12503,0.12475,0.12489,0.12568,0.12529,0.12493,0.12474
3532.0,0.12493,0.1246,0.12466,0.12611,0.12485,0.12496,0.12507,0.12482
3542.0,0.12476,0.12513,0.12471,0.12615,0.12433,0.12532,0.12482,0.12477
3566.0,0.12469,0.12515,0.12481,0.12511,0.12608,0.12444,0.12484,0.12488
3573.0,0.12748,0.12266,0.12383,0.12409,0.12515,0.12622,0.12549,0.12507
3574.0,0.12742,0.12202,0.12442,0.12434,0.12652,0.1249,0.12566,0.12472
3584.0,0.12485,0.12495,0.1248,0.12548,0.12502,0.12533,0.12482,0.12474
3585.0,0.12485,0.12492,0.12482,0.12549,0.12503,0.12534,0.12483,0.12473
3586.0,0.12485,0.12496,0.12478,0.12546,0.12504,0.12535,0.12481,0.12475
3587.0,0.12484,0.12494,0.1248,0.12549,0.12505,0.12532,0.12483,0.12474
3594.0,0.12457,0.12504,0.12487,0.12523,0.1254,0.12525,0.12482,0.12481
