fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
4777.0,0.10734,0.0839,0.13114,0.11273,0.23157,0.12416,0.10033,0.10884
4781.0,0.10647,0.08484,0.13234,0.1139,0.22834,0.12502,0.09992,0.10917
4908.0,0.10241,0.11001,0.1021,0.09772,0.28425,0.10014,0.09582,0.10754
4909.0,0.10363,0.10735,0.10481,0.10074,0.27814,0.1017,0.09631,0.10732
4915.0,0.11593,0.12055,0.11445,0.13765,0.15622,0.16458,0.06594,0.12469
4917.0,0.07664,0.07207,0.18658,0.1554,0.22845,0.09717,0.07217,0.11152
4918.0,0.07361,0.06919,0.19329,0.1666,0.22861,0.08889,0.07024,0.10957
4919.0,0.10098,0.09667,0.07629,0.04958,0.34981,0.1265,0.09549,0.10467
4921.0,0.08257,0.07171,0.13693,0.11118,0.3066,0.09865,0.08061,0.11174
4924.0,0.0939,0.0777,0.09909,0.08632,0.35476,0.1041,0.08834,0.0958
4925.0,0.09114,0.06349,0.12502,0.0866,0.35433,0.09947,0.08335,0.09659
4926.0,0.10834,0.09729,0.13731,0.12069,0.18358,0.13545,0.1003,0.11704
4927.0,0.11619,0.09106,0.12223,0.11529,0.20771,0.12891,0.10229,0.11632
4928.0,0.10247,0.11085,0.10012,0.0961,0.28863,0.0987,0.09581,0.10731
4976.0,0.1235,0.0726,0.12341,0.17051,0.16021,0.12418,0.11693,0.10867
4977.0,0.12342,0.07292,0.12332,0.17083,0.15916,0.12478,0.11693,0.10863
4978.0,0.12372,0.07276,0.12312,0.17042,0.16012,0.12431,0.11693,0.10863
4999.0,0.12048,0.12162,0.11948,0.13427,0.14577,0.15225,0.07886,0.12728
5002.0,0.11046,0.05255,0.13709,0.12566,0.27494,0.10765,0.09316,0.09849
5043.0,0.15672,0.08329,0.08693,0.14426,0.1189,0.18472,0.10532,0.11985
5044.0,0.15801,0.08567,0.08492,0.13684,0.12054,0.188,0.10639,0.11962
5060.0,0.13806,0.06407,0.12023,0.17195,0.15797,0.11746,0.12416,0.10611
5063.0,0.13782,0.06446,0.12004,0.17205,0.15895,0.11657,0.12408,0.10603
5073.0,0.13832,0.06372,0.12047,0.17173,0.15783,0.11777,0.12421,0.10595
5086.0,0.13418,0.09534,0.11414,0.1532,0.13677,0.12595,0.1419,0.09851
5095.0,0.13425,0.09527,0.11418,0.15314,0.1367,0.12606,0.1419,0.0985
5098.0,0.11241,0.0879,0.14289,0.1403,0.17557,0.11982,0.11145,0.10967
5100.0,0.11612,0.07622,0.14948,0.15171,0.17446,0.10722,0.11961,0.10517
5103.0,0.13506,0.09381,0.11434,0.15149,0.14,0.12484,0.14206,0.0984
5254.0,0.11479,0.09579,0.12746,0.11507,0.19595,0.13061,0.10636,0.11397
5255.0,0.11165,0.10127,0.12557,0.1187,0.19319,0.12824,0.10568,0.11569
5256.0,0.11167,0.10088,0.12581,0.11889,0.19256,0.12869,0.10577,0.11573
5257.0,0.11469,0.09611,0.12736,0.11497,0.19598,0.13056,0.10637,0.11396
5258.0,0.11475,0.0958,0.12749,0.11508,0.19638,0.13027,0.10632,0.11391
5259.0,0.11296,0.09662,0.12954,0.11706,0.19305,0.13061,0.1062,0.11397
5260.0,0.11289,0.09677,0.12949,0.11718,0.19273,0.13075,0.10621,0.11398
5261.0,0.11291,0.09659,0.12969,0.11715,0.19272,0.13074,0.1062,0.11399
5262.0,0.11292,0.09649,0.12964,0.11715,0.19314,0.13053,0.10618,0.11395
5263.0,0.11302,0.09639,0.1297,0.11711,0.19294,0.13071,0.10616,0.11397
5264.0,0.11309,0.09634,0.12962,0.11697,0.19346,0.13043,0.10616,0.11393
5265.0,0.11304,0.09661,0.12942,0.11693,0.19355,0.13041,0.10618,0.11387
5266.0,0.11307,0.09647,0.12953,0.11697,0.19313,0.13063,0.1062,0.114
5267.0,0.11304,0.09642,0.12965,0.11705,0.19306,0.13062,0.10618,0.11398
5268.0,0.11175,0.08278,0.13841,0.18117,0.13281,0.12554,0.11815,0.10939
5270.0,0.12087,0.09814,0.10758,0.20874,0.12369,0.12396,0.11606,0.10096
5277.0,0.13126,0.08229,0.10951,0.15443,0.14029,0.1517,0.11997,0.11054
5307.0,0.12716,0.07897,0.11471,0.14547,0.19696,0.11158,0.11712,0.10802
5361.0,0.1155,0.0857,0.12829,0.12037,0.20481,0.12736,0.09895,0.11902
5427.0,0.12762,0.11495,0.1121,0.13285,0.13677,0.13361,0.12298,0.11912
5428.0,0.12791,0.11415,0.11184,0.13401,0.13415,0.13566,0.12295,0.11934
5429.0,0.12742,0.11538,0.1114,0.13334,0.13655,0.13364,0.12329,0.11897
5617.0,0.10311,0.11296,0.11658,0.15518,0.14401,0.14336,0.11204,0.11277
5655.0,0.14376,0.08298,0.10854,0.15525,0.15567,0.10859,0.13744,0.10778
5657.0,0.07636,0.03643,0.11541,0.06693,0.49921,0.04352,0.06655,0.09559
5702.0,0.09797,0.08205,0.11847,0.09492,0.29291,0.11326,0.09707,0.10334
5726.0,0.10317,0.10348,0.12796,0.13246,0.19435,0.12201,0.10943,0.10714
5736.0,0.10302,0.10401,0.12759,0.13252,0.19463,0.12172,0.10937,0.10713
5737.0,0.10261,0.10486,0.12728,0.13278,0.19417,0.12163,0.10949,0.10717
5791.0,0.13928,0.09388,0.09762,0.14023,0.17392,0.12906,0.12966,0.09635
5801.0,0.11126,0.06598,0.13938,0.14121,0.23207,0.09832,0.10461,0.10716
5802.0,0.05731,0.09181,0.09641,0.11918,0.42497,0.04188,0.08291,0.08553
5806.0,0.1134,0.08031,0.11547,0.21947,0.14732,0.10057,0.11761,0.10586
5820.0,0.13959,0.05622,0.11593,0.18761,0.1926,0.08723,0.12322,0.09761
5821.0,0.13963,0.05626,0.11587,0.18714,0.19303,0.08717,0.12326,0.09764
5843.0,0.10231,0.08502,0.1266,0.20826,0.15637,0.11822,0.09646,0.10676
5844.0,0.10171,0.08504,0.12731,0.20907,0.15502,0.11877,0.09612,0.10696
5994.0,0.04295,0.08584,0.03244,0.65607,0.0675,0.01773,0.06848,0.029
6030.0,0.05634,0.30533,0.10958,0.10718,0.10217,0.11824,0.10224,0.09893
6032.0,0.07631,0.16126,0.13173,0.16187,0.11801,0.11365,0.10817,0.12902
6037.0,0.12885,0.06341,0.11575,0.20082,0.1663,0.09891,0.11929,0.10668
6045.0,0.12041,0.06868,0.12258,0.2119,0.14937,0.10298,0.11847,0.10562
6076.0,0.12717,0.07007,0.0869,0.07899,0.34386,0.09251,0.1058,0.09471
6077.0,0.12731,0.06975,0.08669,0.0787,0.34496,0.09226,0.10568,0.09464
6078.0,0.12679,0.07106,0.08692,0.0798,0.34061,0.09335,0.10623,0.09524
6079.0,0.12707,0.07094,0.08712,0.07955,0.33999,0.0939,0.10615,0.09527
6080.0,0.12652,0.07097,0.08692,0.07933,0.34235,0.09278,0.10595,0.09518
6103.0,0.12123,0.07862,0.11868,0.18579,0.14374,0.12402,0.12013,0.1078
6112.0,0.12086,0.07894,0.11871,0.18585,0.1433,0.12404,0.12022,0.10807
6113.0,0.12097,0.07821,0.11932,0.18625,0.14271,0.12429,0.12013,0.1081
6114.0,0.12105,0.07853,0.11887,0.18615,0.14399,0.12332,0.1202,0.10788
6115.0,0.1211,0.07846,0.11882,0.18582,0.14436,0.12345,0.12011,0.10786
6380.0,0.10586,0.11969,0.11471,0.13339,0.19227,0.12231,0.1014,0.11038
6381.0,0.1057,0.12016,0.11454,0.13346,0.19202,0.12236,0.10142,0.11034
6382.0,0.10574,0.11992,0.11458,0.13338,0.19234,0.12218,0.10142,0.11044
6383.0,0.10599,0.11909,0.11489,0.13325,0.19282,0.12221,0.10139,0.11036
6384.0,0.10559,0.12005,0.11458,0.1336,0.19217,0.12222,0.10139,0.11041
6444.0,0.09395,0.21746,0.08001,0.16507,0.11159,0.13922,0.09298,0.09971
6445.0,0.09345,0.21797,0.08031,0.16566,0.11212,0.1378,0.09302,0.09968
6446.0,0.09413,0.21635,0.08035,0.16498,0.11306,0.13797,0.09332,0.09985
6447.0,0.09409,0.21682,0.08037,0.16507,0.11296,0.13792,0.09307,0.09969
6448.0,0.09381,0.2174,0.08021,0.16536,0.11229,0.13824,0.09303,0.09967
6586.0,0.10132,0.19135,0.08306,0.13238,0.17076,0.11418,0.09339,0.11356
6587.0,0.10222,0.19029,0.08176,0.1309,0.17351,0.11374,0.09416,0.11343
6588.0,0.10251,0.18927,0.08182,0.13047,0.17468,0.11353,0.09419,0.11353
6589.0,0.10281,0.19014,0.08128,0.13027,0.17421,0.11385,0.09403,0.11341
6590.0,0.10076,0.1938,0.08241,0.13227,0.17014,0.11398,0.09323,0.1134
6711.0,0.09082,0.07508,0.08576,0.35906,0.11705,0.04863,0.16326,0.06034
6741.0,0.1417,0.08942,0.0928,0.179,0.12861,0.14169,0.12706,0.09971
6745.0,0.11923,0.07686,0.1292,0.20529,0.10229,0.14473,0.11099,0.11142
6790.0,0.12289,0.0775,0.11366,0.20198,0.16097,0.08955,0.1282,0.10525
6791.0,0.12291,0.07794,0.11333,0.20135,0.16187,0.0891,0.12828,0.10523
6853.0,0.106,0.09779,0.12873,0.16916,0.19513,0.08119,0.11155,0.11045
6896.0,0.10228,0.10588,0.11041,0.14205,0.21988,0.11037,0.1034,0.10573
6898.0,0.10657,0.09845,0.11583,0.13234,0.22005,0.11645,0.10368,0.10662
6927.0,0.1213,0.13236,0.09318,0.16332,0.11821,0.12208,0.1599,0.08966
6960.0,0.11393,0.08784,0.14847,0.13247,0.19123,0.10721,0.11776,0.10108
6966.0,0.12228,0.13636,0.09086,0.15961,0.12165,0.12076,0.15971,0.08878
7103.0,0.11962,0.08481,0.11419,0.19158,0.14626,0.11375,0.11976,0.11002
7104.0,0.11968,0.08468,0.11448,0.19152,0.14625,0.11366,0.11972,0.11001
7148.0,0.12453,0.07746,0.11673,0.18303,0.14492,0.12806,0.11616,0.10913
7157.0,0.12464,0.0772,0.11676,0.18288,0.14574,0.12761,0.11629,0.10889
7235.0,0.10611,0.04539,0.08859,0.07636,0.41142,0.08199,0.09817,0.09195
7374.0,0.13001,0.0729,0.11544,0.18509,0.14464,0.12581,0.12538,0.10072
7393.0,0.12822,0.06941,0.11679,0.09226,0.27282,0.11808,0.10134,0.10109
7394.0,0.12876,0.06922,0.11672,0.09199,0.27352,0.1178,0.10116,0.10084
7395.0,0.12844,0.06953,0.11682,0.09223,0.27331,0.11763,0.10111,0.10093
7396.0,0.12901,0.06878,0.11675,0.0918,0.27369,0.11805,0.10118,0.10074
7445.0,0.13604,0.09467,0.09479,0.10082,0.2089,0.14259,0.11844,0.10375
7446.0,0.09727,0.04609,0.1499,0.29936,0.09782,0.10543,0.09368,0.11045
7447.0,0.12833,0.12256,0.12095,0.13405,0.12724,0.1267,0.11349,0.12669
7490.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
7491.0,0.1233,0.12466,0.1254,0.12469,0.12536,0.12518,0.12806,0.12335
7492.0,0.12985,0.12594,0.12556,0.12644,0.1245,0.1243,0.12141,0.122
7493.0,0.14284,0.06431,0.1187,0.22544,0.17119,0.05881,0.16409,0.05463
7494.0,0.12401,0.11868,0.12227,0.12796,0.12448,0.13597,0.13668,0.10995
7495.0,0.10812,0.11466,0.07738,0.20448,0.20176,0.11676,0.09704,0.07982
7497.0,0.05276,0.25003,0.13254,0.05413,0.00608,0.38583,0.08392,0.03471
7498.0,0.10868,0.13593,0.13578,0.11382,0.13659,0.11706,0.10183,0.1503
7510.0,0.12633,0.12915,0.12369,0.12647,0.1256,0.12617,0.12479,0.1178
7511.0,0.09743,0.12276,0.13604,0.14105,0.14372,0.13591,0.13131,0.09177
7856.0,0.12334,0.12027,0.10186,0.1525,0.13256,0.1302,0.12543,0.11384
7865.0,0.12792,0.12442,0.12282,0.12721,0.12383,0.12303,0.12098,0.12978
7875.0,0.12115,0.1226,0.12339,0.12693,0.12756,0.13091,0.12599,0.12147
7884.0,0.10314,0.11595,0.12418,0.1182,0.1534,0.13884,0.10404,0.14226
7894.0,0.12196,0.12319,0.13054,0.13449,0.13641,0.14185,0.10078,0.11079
7904.0,0.10838,0.12214,0.13038,0.122,0.1361,0.14149,0.12356,0.11595
7914.0,0.14671,0.1229,0.12293,0.12724,0.12586,0.13079,0.11128,0.11227
7923.0,0.13052,0.12716,0.12921,0.12558,0.12543,0.13562,0.11232,0.11416
7928.0,0.11976,0.12543,0.08023,0.14815,0.10764,0.11876,0.20803,0.092
7929.0,0.0257,0.32131,0.05993,0.33824,0.02529,0.0592,0.07111,0.09921
7930.0,0.11247,0.11931,0.1119,0.14305,0.13199,0.14106,0.13146,0.10876
7967.0,0.10818,0.09382,0.10383,0.12351,0.14954,0.16715,0.11827,0.13569
7969.0,0.11691,0.13065,0.13477,0.12236,0.13145,0.13811,0.12184,0.10392
7971.0,0.10462,0.08011,0.07044,0.13476,0.21542,0.15206,0.11158,0.13101
7972.0,0.12842,0.12857,0.1327,0.12313,0.12605,0.12715,0.11161,0.12235
7993.0,0.11062,0.1177,0.12359,0.13136,0.13147,0.14282,0.13403,0.1084
8012.0,0.10795,0.12217,0.11202,0.14308,0.14138,0.13864,0.13182,0.10294
8024.0,0.00709,0.02973,0.0321,0.00515,0.9148,0.00043,0.00691,0.0038
8032.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8071.0,0.11769,0.06468,0.14368,0.11626,0.20795,0.13168,0.08217,0.13589
8075.0,0.01696,0.19588,0.21047,0.24035,0.148,0.02912,0.10484,0.05439
8116.0,0.12736,0.12695,0.13189,0.12914,0.13147,0.13057,0.11686,0.10574
8118.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8119.0,0.15275,0.08014,0.08746,0.11793,0.12695,0.12239,0.1957,0.11668
8120.0,0.11503,0.1217,0.12172,0.12673,0.13165,0.13613,0.1214,0.12563
8143.0,0.14223,0.10416,0.08916,0.08164,0.24534,0.10153,0.13595,0.09999
8160.0,0.20055,0.05768,0.10858,0.09307,0.13311,0.0869,0.27864,0.04146
8279.0,0.03284,0.01219,0.26202,0.06524,0.54957,0.01189,0.04863,0.01763
8306.0,0.12696,0.25487,0.0178,0.13752,0.04182,0.19406,0.10622,0.12076
8314.0,0.13274,0.12908,0.12324,0.11576,0.12055,0.12578,0.13738,0.11546
8364.0,0.09859,0.09219,0.08481,0.21317,0.12981,0.1619,0.13285,0.08668
8365.0,0.10523,0.11053,0.1158,0.1466,0.13893,0.16122,0.11942,0.10228
8366.0,0.11423,0.12032,0.10684,0.1646,0.13594,0.15139,0.10298,0.10372
8367.0,0.26944,0.00415,0.08622,0.21497,0.32536,0.07421,0.00733,0.01833
8413.0,0.11405,0.12109,0.11043,0.14329,0.1301,0.12324,0.13643,0.12138
8415.0,0.12303,0.12426,0.12428,0.12461,0.12537,0.12728,0.12135,0.12982
8417.0,0.11768,0.1113,0.10112,0.14442,0.14463,0.15653,0.10847,0.11583
8561.0,0.11828,0.11956,0.13144,0.14734,0.10566,0.10693,0.08407,0.18671
8562.0,0.13157,0.12646,0.12496,0.13225,0.12633,0.13107,0.10849,0.11886
8563.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8565.0,0.06312,0.10599,0.16306,0.1401,0.16182,0.17895,0.09173,0.09523
8572.0,0.09651,0.1548,0.13444,0.07469,0.18698,0.13635,0.09966,0.11656
8582.0,0.09516,0.12768,0.16605,0.1005,0.17753,0.13495,0.06762,0.13052
8585.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8589.0,0.13197,0.12154,0.11685,0.14491,0.12618,0.12599,0.12523,0.10732
8590.0,0.12122,0.1281,0.12449,0.12045,0.13647,0.12137,0.08282,0.16508
8613.0,0.1351,0.12548,0.11973,0.12954,0.1198,0.12369,0.12413,0.12253
8616.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8618.0,0.09822,0.05392,0.20307,0.18839,0.0748,0.21475,0.06993,0.09692
8619.0,0.1133,0.08576,0.07609,0.13645,0.13373,0.15799,0.16023,0.13646
8620.0,0.11305,0.12097,0.13535,0.11968,0.13745,0.13031,0.10872,0.1345
8621.0,0.10594,0.09698,0.06643,0.16692,0.18565,0.11174,0.09251,0.17384
8622.0,0.05337,0.07594,0.11151,0.52244,0.04474,0.07758,0.05238,0.06204
8623.0,0.14889,0.09874,0.09159,0.14335,0.10709,0.1602,0.12269,0.12745
8624.0,0.14709,0.08302,0.15146,0.12235,0.13088,0.15716,0.12272,0.08532
8626.0,0.15245,0.10808,0.09627,0.13062,0.12283,0.13265,0.13168,0.12542
8627.0,0.13588,0.08541,0.10193,0.14294,0.13038,0.18438,0.08291,0.13617
8772.0,0.12383,0.11981,0.12418,0.1331,0.12654,0.13572,0.14017,0.09664
8776.0,0.12679,0.12624,0.12372,0.12818,0.12818,0.12943,0.11696,0.12051
8785.0,0.0822,0.05547,0.17888,0.09525,0.45486,0.01861,0.06516,0.04956
8786.0,0.16467,0.11271,0.10496,0.15783,0.12105,0.11097,0.12734,0.10047
8808.0,0.13043,0.11948,0.12534,0.21283,0.08508,0.13489,0.10179,0.09016
8809.0,0.13441,0.12691,0.12347,0.13297,0.13266,0.13983,0.09493,0.11482
8810.0,0.11049,0.07532,0.10663,0.10805,0.20762,0.19177,0.10825,0.09186
8811.0,0.10933,0.12323,0.10926,0.13402,0.14742,0.1444,0.09786,0.13448
8812.0,0.11715,0.03764,0.12942,0.02405,0.04462,0.44038,0.13453,0.07219
8813.0,0.11066,0.08901,0.13538,0.11376,0.18777,0.175,0.06058,0.12784
8814.0,0.12837,0.12829,0.12816,0.1236,0.1285,0.127,0.10641,0.12967
8815.0,0.0,0.85277,8e-05,0.14579,0.0,0.001,9e-05,0.00027
8817.0,0.08807,0.11952,0.10858,0.12452,0.15616,0.15064,0.09819,0.15432
8818.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
8913.0,0.09467,0.10586,0.07976,0.21691,0.12958,0.18071,0.06283,0.12969
8914.0,0.06414,0.07479,0.10045,0.12029,0.18917,0.24178,0.09044,0.11895
8916.0,0.07352,0.09227,0.08194,0.31643,0.04962,0.13861,0.09698,0.15063
8918.0,0.15073,0.09744,0.09889,0.14963,0.1509,0.15635,0.11578,0.08029
8919.0,0.1364,0.12861,0.12848,0.12869,0.12144,0.12597,0.1076,0.1228
8959.0,0.10847,0.13091,0.08962,0.11532,0.18342,0.17178,0.10076,0.09972
8960.0,0.13456,0.11815,0.11069,0.15239,0.1221,0.09189,0.1074,0.16283
8961.0,0.13878,0.12373,0.12375,0.12655,0.12565,0.12882,0.11602,0.11669
