fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3812.0,0.12523,0.12285,0.08968,0.16808,0.11697,0.14704,0.11847,0.11168
3813.0,0.12464,0.1252,0.08827,0.1662,0.11788,0.14717,0.11906,0.11157
3815.0,0.12123,0.13097,0.0879,0.16592,0.12056,0.14422,0.11837,0.11083
3816.0,0.13582,0.11879,0.09286,0.15612,0.13256,0.12996,0.11738,0.11651
3817.0,0.1369,0.11925,0.09293,0.15329,0.13573,0.1281,0.11703,0.11677
3818.0,0.13547,0.1175,0.09404,0.15407,0.13372,0.13083,0.11752,0.11685
3819.0,0.1399,0.11735,0.09185,0.15202,0.13636,0.12908,0.11653,0.11691
3820.0,0.13749,0.11837,0.09267,0.15429,0.13434,0.12936,0.11674,0.11673
3923.0,0.10625,0.08426,0.11827,0.23568,0.09455,0.13495,0.12562,0.10042
3930.0,0.10687,0.08355,0.11842,0.23269,0.09783,0.13437,0.1254,0.10088
3936.0,0.10655,0.08355,0.11854,0.23735,0.09346,0.13524,0.12525,0.10006
3964.0,0.12065,0.11249,0.11755,0.16261,0.12938,0.14614,0.11123,0.09994
3971.0,0.0814,0.09653,0.1397,0.2354,0.13363,0.10981,0.10917,0.09436
3972.0,0.08205,0.09639,0.14037,0.23207,0.13761,0.10779,0.10897,0.09475
3973.0,0.08177,0.09597,0.1407,0.23459,0.13567,0.10791,0.10875,0.09463
3974.0,0.12082,0.10783,0.12127,0.16223,0.13701,0.13985,0.11085,0.10014
3975.0,0.08187,0.09609,0.1403,0.23351,0.1361,0.10832,0.10895,0.09484
3982.0,0.12188,0.10862,0.11891,0.16306,0.13125,0.14513,0.11138,0.09977
3992.0,0.11993,0.10747,0.12039,0.16547,0.13282,0.14334,0.11087,0.09971
4074.0,0.07246,0.15136,0.11751,0.15633,0.16017,0.14563,0.10569,0.09086
4075.0,0.0703,0.14793,0.11667,0.1628,0.15099,0.1523,0.10729,0.09173
4076.0,0.06989,0.14976,0.11647,0.16283,0.15176,0.15084,0.10713,0.09132
4077.0,0.07235,0.15222,0.11705,0.15683,0.15946,0.14576,0.10555,0.09078
4128.0,0.11023,0.11458,0.09021,0.15409,0.17118,0.15606,0.09879,0.10486
4129.0,0.11378,0.10949,0.09081,0.13648,0.19267,0.15265,0.09857,0.10556
4130.0,0.11216,0.10915,0.09213,0.15156,0.18108,0.15216,0.09787,0.10389
4131.0,0.10995,0.11242,0.09247,0.14635,0.18194,0.15331,0.09909,0.10446
4132.0,0.11028,0.10883,0.09376,0.1555,0.17367,0.15456,0.09888,0.10452
4133.0,0.08596,0.14185,0.07331,0.17166,0.16813,0.15702,0.09944,0.10263
4134.0,0.08975,0.13843,0.07391,0.16114,0.1747,0.16083,0.09953,0.10171
4301.0,0.14306,0.06258,0.08487,0.30065,0.06305,0.13043,0.12241,0.09294
4366.0,0.10289,0.10545,0.10369,0.16448,0.13102,0.15243,0.13337,0.10667
4367.0,0.10173,0.10696,0.10295,0.16546,0.12859,0.15332,0.13401,0.10698
4368.0,0.10269,0.10718,0.10237,0.16301,0.13083,0.15301,0.13366,0.10725
4369.0,0.10015,0.10763,0.10185,0.16645,0.12879,0.1548,0.13354,0.1068
4370.0,0.10141,0.10525,0.10295,0.16819,0.12667,0.15571,0.1335,0.10632
4371.0,0.1012,0.10529,0.10306,0.16639,0.12782,0.15605,0.13361,0.10656
4372.0,0.10144,0.10722,0.10104,0.16324,0.13038,0.15575,0.13396,0.10697
4373.0,0.10173,0.10694,0.10091,0.1675,0.12656,0.15609,0.13315,0.10713
4375.0,0.09988,0.10811,0.10226,0.16602,0.12839,0.15536,0.13374,0.10624
4376.0,0.10225,0.10985,0.09936,0.15493,0.13682,0.15612,0.133,0.10768
4377.0,0.10178,0.11098,0.09983,0.15387,0.1392,0.15389,0.13307,0.10738
4378.0,0.10194,0.10945,0.10036,0.1554,0.1376,0.15469,0.13313,0.10744
4379.0,0.09767,0.11505,0.09893,0.16456,0.13407,0.14877,0.12965,0.1113
4380.0,0.0956,0.11729,0.09895,0.16743,0.13201,0.14822,0.12967,0.11083
4381.0,0.10376,0.10835,0.09767,0.18142,0.11682,0.15101,0.13005,0.11092
4382.0,0.10213,0.11848,0.09643,0.14914,0.14462,0.1481,0.12867,0.11242
4383.0,0.10217,0.11731,0.09644,0.14672,0.14704,0.14849,0.12931,0.11251
4385.0,0.10271,0.11707,0.09706,0.1499,0.14295,0.14909,0.12906,0.11216
4386.0,0.10305,0.11932,0.09693,0.1489,0.14713,0.14313,0.12692,0.11462
4387.0,0.10327,0.12031,0.09611,0.14698,0.14707,0.14395,0.12731,0.115
4388.0,0.10372,0.11887,0.09644,0.14805,0.14676,0.14428,0.12724,0.11464
4389.0,0.10625,0.12072,0.09651,0.14726,0.14975,0.13698,0.12463,0.1179
4390.0,0.10636,0.1196,0.09596,0.15018,0.14457,0.13976,0.1254,0.11818
4391.0,0.10598,0.12163,0.0956,0.14969,0.14544,0.13875,0.12482,0.11809
4399.0,0.10324,0.10583,0.10314,0.16208,0.13224,0.15271,0.13364,0.10712
4400.0,0.1027,0.10461,0.10379,0.16416,0.13022,0.1541,0.13393,0.1065
4401.0,0.10112,0.10647,0.10405,0.16362,0.13206,0.15235,0.13397,0.10636
4402.0,0.10233,0.10799,0.10183,0.16179,0.13213,0.15352,0.13369,0.1067
4403.0,0.1003,0.10661,0.10241,0.16607,0.12875,0.15497,0.13419,0.10669
4404.0,0.10106,0.10558,0.10353,0.16615,0.12808,0.15497,0.13398,0.10663
4405.0,0.10042,0.10626,0.10251,0.16681,0.12815,0.15556,0.1336,0.10669
4406.0,0.10026,0.10539,0.10228,0.16883,0.12489,0.15752,0.13406,0.10678
4407.0,0.10046,0.10889,0.10114,0.16447,0.13056,0.15455,0.13344,0.10648
4408.0,0.10085,0.10747,0.10137,0.16426,0.13056,0.15485,0.13367,0.10698
4409.0,0.10186,0.10657,0.10151,0.16551,0.12909,0.15533,0.13339,0.10673
4410.0,0.10139,0.10823,0.10218,0.16471,0.12978,0.15397,0.1334,0.10634
4411.0,0.10233,0.10951,0.10011,0.15324,0.13802,0.15566,0.13332,0.10782
4412.0,0.10245,0.11122,0.09901,0.15321,0.13874,0.15517,0.13305,0.10715
4414.0,0.10262,0.10836,0.10028,0.1536,0.13766,0.1566,0.13351,0.10737
4415.0,0.10188,0.10876,0.1006,0.15386,0.13826,0.15606,0.133,0.10758
4416.0,0.09668,0.1182,0.09785,0.16483,0.13389,0.14817,0.12942,0.11095
4417.0,0.09694,0.11533,0.09964,0.16413,0.13493,0.14841,0.12976,0.11085
4418.0,0.09819,0.11653,0.09822,0.16138,0.13726,0.14801,0.12925,0.11116
4419.0,0.09661,0.11729,0.0988,0.16308,0.13605,0.14732,0.12964,0.1112
4420.0,0.10074,0.1199,0.0967,0.14811,0.14697,0.14702,0.12881,0.11174
4421.0,0.10135,0.11781,0.09728,0.14987,0.14468,0.14693,0.12899,0.1131
4422.0,0.11128,0.10634,0.09657,0.16833,0.12335,0.15171,0.12906,0.11335
4424.0,0.10178,0.11819,0.09697,0.1467,0.14668,0.14822,0.12907,0.11239
4425.0,0.10333,0.12028,0.09641,0.14747,0.1486,0.14218,0.12683,0.1149
4426.0,0.104,0.11785,0.09754,0.14791,0.14869,0.14278,0.1265,0.11473
4427.0,0.10338,0.11845,0.09717,0.1484,0.1465,0.14413,0.12718,0.11478
4428.0,0.10373,0.11885,0.09683,0.14843,0.14607,0.14436,0.12701,0.11472
4429.0,0.10548,0.12229,0.09566,0.14687,0.14981,0.13779,0.12463,0.11748
4430.0,0.10568,0.123,0.09513,0.14797,0.14846,0.137,0.12463,0.11814
4431.0,0.10584,0.12034,0.09635,0.14729,0.14991,0.13753,0.12511,0.11764
4432.0,0.10481,0.12347,0.09494,0.14928,0.14577,0.13837,0.12539,0.11797
4519.0,0.09354,0.0839,0.13583,0.18861,0.17062,0.12409,0.10816,0.09526
4520.0,0.09676,0.08051,0.13594,0.18471,0.17719,0.12262,0.10843,0.09383
4521.0,0.09614,0.08193,0.13476,0.18678,0.17632,0.12229,0.10832,0.09347
4522.0,0.09365,0.08063,0.13836,0.18827,0.17095,0.12471,0.10826,0.09516
4523.0,0.09219,0.08277,0.13636,0.18836,0.16982,0.12619,0.10867,0.09564
4524.0,0.09692,0.08033,0.13517,0.18563,0.17614,0.12374,0.10842,0.09364
4525.0,0.0927,0.08148,0.1377,0.18988,0.17008,0.1248,0.10804,0.09533
4526.0,0.07699,0.1235,0.12814,0.14194,0.17612,0.14701,0.11207,0.09423
4527.0,0.05919,0.1298,0.12102,0.14667,0.13955,0.17735,0.13117,0.09525
4528.0,0.07679,0.12308,0.12761,0.13743,0.1798,0.14755,0.11302,0.09471
4529.0,0.07714,0.1216,0.12819,0.13689,0.17961,0.14835,0.11328,0.09494
4530.0,0.07689,0.12234,0.12801,0.13762,0.17928,0.14769,0.11331,0.09486
4531.0,0.0766,0.12217,0.12879,0.13891,0.17825,0.14727,0.11304,0.09498
4544.0,0.14837,0.06406,0.10918,0.14193,0.1886,0.13334,0.1059,0.10862
4545.0,0.14796,0.06384,0.10987,0.14185,0.18841,0.13378,0.10611,0.1082
4546.0,0.1485,0.06385,0.10942,0.14108,0.18901,0.13411,0.1059,0.10814
4547.0,0.14835,0.06342,0.10995,0.14252,0.18736,0.1336,0.10623,0.10858
4548.0,0.14724,0.06471,0.10944,0.14292,0.18663,0.13397,0.10633,0.10876
4549.0,0.14871,0.06427,0.10912,0.14133,0.18784,0.13395,0.10614,0.10864
4550.0,0.14831,0.06395,0.10974,0.14257,0.18699,0.13388,0.10609,0.10849
4564.0,0.1151,0.05601,0.14871,0.14853,0.11903,0.23878,0.08846,0.08538
4565.0,0.116,0.05559,0.14857,0.14776,0.12019,0.23824,0.08823,0.08541
