fund number,Beta1,Beta2,Beta3,Beta4,Beta5,Beta6,Beta7,Beta8
3436.0,0.11058,0.05316,0.13571,0.17062,0.25253,0.0861,0.09551,0.0958
3437.0,0.09732,0.02764,0.14517,0.0721,0.43123,0.06788,0.07607,0.08259
3438.0,0.09688,0.03293,0.14184,0.08052,0.41007,0.07261,0.07934,0.08581
3439.0,0.09721,0.03281,0.14447,0.08473,0.40928,0.06941,0.07993,0.08217
3443.0,0.116,0.06275,0.12328,0.24959,0.10276,0.11371,0.12452,0.10739
3450.0,0.12627,0.12069,0.12599,0.12781,0.13259,0.13614,0.09448,0.13602
3460.0,0.1267,0.12126,0.12649,0.12808,0.13116,0.13529,0.09792,0.13312
3461.0,0.09404,0.13623,0.09149,0.08211,0.23289,0.12346,0.10587,0.13392
3476.0,0.10492,0.09642,0.07655,0.16471,0.16371,0.111,0.12093,0.16176
3478.0,0.10495,0.08102,0.13454,0.16686,0.20202,0.1033,0.10681,0.1005
3479.0,0.10414,0.08288,0.13331,0.16799,0.19976,0.10409,0.10696,0.10087
3501.0,0.11632,0.06232,0.12365,0.24913,0.10337,0.11328,0.12448,0.10745
3528.0,0.11801,0.07526,0.11165,0.09171,0.31793,0.08496,0.09904,0.10145
3532.0,0.1305,0.06118,0.11735,0.18728,0.15841,0.12173,0.12008,0.10346
3542.0,0.11377,0.07723,0.11695,0.26598,0.09755,0.11575,0.1041,0.10866
3566.0,0.15997,0.08777,0.10939,0.11979,0.16651,0.13357,0.12255,0.10045
3573.0,0.10809,0.08735,0.10695,0.25091,0.1194,0.09447,0.12943,0.10342
3574.0,0.12035,0.08663,0.10524,0.21014,0.13083,0.10836,0.13424,0.10421
3584.0,0.10485,0.06814,0.13454,0.21621,0.1394,0.1227,0.09401,0.12015
3585.0,0.1046,0.06782,0.13504,0.21694,0.13955,0.12237,0.09392,0.11976
3586.0,0.10386,0.06947,0.13358,0.21688,0.13778,0.12389,0.09403,0.12051
3587.0,0.10327,0.06865,0.13683,0.21947,0.13849,0.12043,0.09285,0.12002
3594.0,0.10815,0.07178,0.16135,0.13844,0.17601,0.13996,0.09744,0.10687
3596.0,0.07945,0.21796,0.08651,0.11863,0.17704,0.1114,0.11368,0.09533
3617.0,0.09769,0.00621,0.17231,0.00325,0.65628,0.02289,0.03069,0.01069
3618.0,0.10274,0.19008,0.13547,0.11299,0.10346,0.13035,0.10261,0.1223
3619.0,0.1057,0.08122,0.16105,0.18868,0.1466,0.10435,0.10974,0.10266
3620.0,0.12521,0.09665,0.1189,0.18629,0.12327,0.11864,0.13389,0.09716
3689.0,0.10062,0.07763,0.12176,0.2679,0.11333,0.08958,0.13967,0.08951
3702.0,0.08787,0.27715,0.07409,0.15602,0.08362,0.10755,0.13857,0.07514
3711.0,0.11554,0.07157,0.13836,0.19333,0.16237,0.09018,0.12943,0.09923
3712.0,0.17211,0.06751,0.07908,0.08322,0.18885,0.21407,0.10202,0.09313
3714.0,0.0788,0.11088,0.07372,0.40108,0.05263,0.08923,0.11452,0.07914
3715.0,0.10233,0.1002,0.11689,0.18686,0.14823,0.12719,0.11286,0.10544
3716.0,0.12776,0.06346,0.1273,0.15723,0.14447,0.12796,0.14622,0.10561
3719.0,0.08648,0.21087,0.13221,0.16345,0.07384,0.14125,0.10456,0.08733
3721.0,0.10005,0.1173,0.09103,0.23603,0.17318,0.06365,0.14026,0.0785
3722.0,0.16278,0.053,0.11376,0.16634,0.1376,0.13393,0.1252,0.10738
3746.0,0.16442,0.05251,0.11287,0.16462,0.13814,0.13462,0.1254,0.10743
3747.0,0.10216,0.11039,0.09327,0.23316,0.17882,0.06317,0.14063,0.0784
3750.0,0.16338,0.05263,0.11354,0.16636,0.1354,0.13583,0.12522,0.10765
3753.0,0.10281,0.10986,0.09315,0.23207,0.17943,0.0634,0.14086,0.07842
3790.0,0.15589,0.07276,0.10822,0.14422,0.18187,0.09732,0.15579,0.08393
3791.0,0.15665,0.07142,0.10828,0.14299,0.18495,0.09622,0.15574,0.08376
3792.0,0.15594,0.07176,0.10886,0.14398,0.18244,0.09725,0.15588,0.08389
3920.0,0.1529,0.05804,0.11015,0.17477,0.14069,0.12624,0.13162,0.1056
3932.0,0.15294,0.05855,0.1096,0.17398,0.14088,0.1265,0.1318,0.10575
3938.0,0.15477,0.05663,0.11064,0.17113,0.14108,0.12822,0.1319,0.10563
3944.0,0.15233,0.05667,0.11223,0.17794,0.13837,0.1268,0.13111,0.10455
3946.0,0.1581,0.0333,0.14199,0.17849,0.16524,0.11021,0.13481,0.07787
3957.0,0.09964,0.11252,0.08098,0.24617,0.11071,0.11934,0.10076,0.12988
4068.0,0.13301,0.07552,0.10212,0.18423,0.13789,0.13202,0.12642,0.1088
4069.0,0.11933,0.09284,0.1004,0.17955,0.16288,0.11325,0.12113,0.11061
4071.0,0.13227,0.07641,0.10223,0.18471,0.13942,0.12998,0.12633,0.10865
4072.0,0.13284,0.07597,0.10191,0.18432,0.13838,0.13143,0.12643,0.10872
4266.0,0.14305,0.04298,0.12088,0.2297,0.1226,0.12206,0.1136,0.10512
4267.0,0.14314,0.04305,0.12087,0.22941,0.12295,0.12186,0.11364,0.10508
4268.0,0.14291,0.0431,0.12111,0.23,0.12272,0.12164,0.11348,0.10503
4269.0,0.14295,0.0431,0.12087,0.22994,0.12276,0.12174,0.11353,0.1051
4270.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4281.0,0.10996,0.05977,0.1394,0.26691,0.0995,0.1191,0.1058,0.09956
4291.0,0.10991,0.05983,0.13949,0.26676,0.09939,0.11918,0.10585,0.09958
4301.0,0.11001,0.05998,0.13909,0.26675,0.09935,0.11926,0.10587,0.09968
4307.0,0.12446,0.11768,0.12386,0.12677,0.13869,0.14048,0.07945,0.1486
4308.0,0.12445,0.11755,0.12385,0.12681,0.13885,0.14073,0.0789,0.14886
4309.0,0.12441,0.11758,0.1238,0.12675,0.13887,0.14063,0.079,0.14897
4310.0,0.12442,0.11759,0.12381,0.12676,0.13884,0.14062,0.07906,0.14891
4314.0,0.10978,0.05984,0.13937,0.26736,0.09908,0.11922,0.10576,0.09959
4334.0,0.15169,0.04413,0.11119,0.21671,0.13628,0.11551,0.12425,0.10023
4335.0,0.15262,0.0435,0.11126,0.215,0.13868,0.11446,0.12444,0.10006
4336.0,0.15224,0.04411,0.11069,0.21528,0.13915,0.11402,0.1246,0.09991
4353.0,0.11841,0.05988,0.11271,0.12128,0.29686,0.08615,0.08401,0.1207
4354.0,0.14369,0.04817,0.10374,0.11267,0.28228,0.10304,0.08586,0.12055
4355.0,0.14106,0.05234,0.10089,0.11508,0.27821,0.10423,0.08651,0.12168
4356.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4365.0,0.10788,0.0332,0.16815,0.26782,0.12292,0.0956,0.07816,0.12628
4374.0,0.10592,0.03352,0.16811,0.26906,0.12517,0.09364,0.07804,0.12654
4384.0,0.10958,0.03357,0.16725,0.25553,0.13242,0.09572,0.07992,0.126
4394.0,0.10696,0.03293,0.16606,0.2729,0.12464,0.09279,0.07828,0.12543
4456.0,0.09216,0.06842,0.15966,0.23164,0.16735,0.09019,0.08623,0.10436
4461.0,0.138,0.04179,0.12414,0.24535,0.11692,0.11987,0.11165,0.10229
4462.0,0.14128,0.04385,0.11988,0.23106,0.12468,0.1205,0.11342,0.10533
4488.0,0.0974,0.0872,0.12141,0.08792,0.30723,0.1055,0.0942,0.09914
4489.0,0.09692,0.0867,0.12143,0.08738,0.31101,0.10395,0.09357,0.09903
4490.0,0.09737,0.0875,0.12045,0.08729,0.30937,0.10487,0.09397,0.09918
4491.0,0.09738,0.08538,0.12039,0.08657,0.3147,0.10333,0.09377,0.09849
4492.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
4504.0,0.11474,0.0787,0.10298,0.23063,0.15918,0.07841,0.14821,0.08716
4512.0,0.1283,0.05408,0.10927,0.22835,0.09488,0.13856,0.15272,0.09384
4513.0,0.12822,0.05458,0.1091,0.2285,0.0947,0.13828,0.15272,0.09389
